https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LRC,Volume USD
1750712400000,2025-06-23 21:00:00,LRC/USD,0.07548,0.07548,0.07548,0.07548,0.0,0.0
1750708800000,2025-06-23 20:00:00,LRC/USD,0.07395,0.07555,0.07395,0.07548,2974.095891,224.48475785268002
1750705200000,2025-06-23 19:00:00,LRC/USD,0.0732,0.07395,0.0732,0.07395,1384.517721,102.38508546794999
1750701600000,2025-06-23 18:00:00,LRC/USD,0.07187,0.0732,0.07187,0.0732,589.078056,43.120513699199996
1750698000000,2025-06-23 17:00:00,LRC/USD,0.07187,0.07187,0.07187,0.07187,0.0,0.0
1750694400000,2025-06-23 16:00:00,LRC/USD,0.07187,0.07187,0.07187,0.07187,0.0,0.0
1750690800000,2025-06-23 15:00:00,LRC/USD,0.07215,0.07236,0.07187,0.07187,1026.684632,73.78782450184
1750687200000,2025-06-23 14:00:00,LRC/USD,0.07119,0.07266,0.07119,0.07215,27.442946,1.9800085539
1750683600000,2025-06-23 13:00:00,LRC/USD,0.07119,0.07119,0.07119,0.07119,0.0,0.0
1750680000000,2025-06-23 12:00:00,LRC/USD,0.07098,0.07119,0.07098,0.07119,342.476706,24.38091670014
1750676400000,2025-06-23 11:00:00,LRC/USD,0.07076,0.07098,0.07075,0.07098,197.043236,13.98612889128
1750672800000,2025-06-23 10:00:00,LRC/USD,0.07064,0.07076,0.07064,0.07076,116.430494,8.23862175544
1750669200000,2025-06-23 09:00:00,LRC/USD,0.07064,0.07064,0.07064,0.07064,0.0,0.0
1750665600000,2025-06-23 08:00:00,LRC/USD,0.07064,0.07064,0.07064,0.07064,0.0,0.0
1750662000000,2025-06-23 07:00:00,LRC/USD,0.07035,0.07064,0.07035,0.07064,82.299504,5.8136369625599995
1750658400000,2025-06-23 06:00:00,LRC/USD,0.06965,0.07035,0.06965,0.07035,485.272936,34.138951047599996
1750654800000,2025-06-23 05:00:00,LRC/USD,0.0693,0.06967,0.0693,0.06965,4995.04065,347.9045812725
1750651200000,2025-06-23 04:00:00,LRC/USD,0.0693,0.0693,0.0693,0.0693,0.0,0.0
1750647600000,2025-06-23 03:00:00,LRC/USD,0.06932,0.06932,0.06906,0.0693,1611.198238,111.6560378934
1750644000000,2025-06-23 02:00:00,LRC/USD,0.06932,0.06932,0.06932,0.06932,0.0,0.0
1750640400000,2025-06-23 01:00:00,LRC/USD,0.06916,0.06932,0.06916,0.06932,72.126064,4.9997787564800005
1750636800000,2025-06-23 00:00:00,LRC/USD,0.06702,0.06916,0.06702,0.06916,358.844528,24.817687556480003
1750633200000,2025-06-22 23:00:00,LRC/USD,0.06702,0.06702,0.06702,0.06702,0.0,0.0
1750629600000,2025-06-22 22:00:00,LRC/USD,0.06702,0.06702,0.06702,0.06702,0.0,0.0
1750626000000,2025-06-22 21:00:00,LRC/USD,0.06702,0.06702,0.06702,0.06702,0.0,0.0
1750622400000,2025-06-22 20:00:00,LRC/USD,0.06857,0.06857,0.06557,0.06702,2827.691312,189.51187173024
1750618800000,2025-06-22 19:00:00,LRC/USD,0.06857,0.06857,0.06857,0.06857,0.0,0.0
1750615200000,2025-06-22 18:00:00,LRC/USD,0.06897,0.06907,0.06857,0.06857,39.935101,2.7383498755700004
1750611600000,2025-06-22 17:00:00,LRC/USD,0.06597,0.06952,0.06597,0.06897,6669.423821,459.99016093437007
1750608000000,2025-06-22 16:00:00,LRC/USD,0.06875,0.06875,0.06597,0.06597,6718.194769,443.19930891093
1750604400000,2025-06-22 15:00:00,LRC/USD,0.06834,0.06875,0.06834,0.06875,790.0,54.31250000000001
1750600800000,2025-06-22 14:00:00,LRC/USD,0.06962,0.06962,0.06794,0.06834,3271.595506,223.58083688004
1750597200000,2025-06-22 13:00:00,LRC/USD,0.07069,0.07069,0.06905,0.06962,1530.850402,106.57780498724
1750593600000,2025-06-22 12:00:00,LRC/USD,0.07069,0.07069,0.07069,0.07069,0.0,0.0
1750590000000,2025-06-22 11:00:00,LRC/USD,0.07069,0.07069,0.07069,0.07069,0.0,0.0
1750586400000,2025-06-22 10:00:00,LRC/USD,0.07083,0.07091,0.07069,0.07069,382.147381,27.01399836289
1750582800000,2025-06-22 09:00:00,LRC/USD,0.07218,0.07218,0.07083,0.07083,1656.010942,117.29525502186
1750579200000,2025-06-22 08:00:00,LRC/USD,0.07263,0.07263,0.07218,0.07218,938.635821,67.75073355977999
1750575600000,2025-06-22 07:00:00,LRC/USD,0.07295,0.0737,0.07263,0.07263,1166.575929,84.72840972327
1750572000000,2025-06-22 06:00:00,LRC/USD,0.07116,0.07295,0.07116,0.07295,7353.247636,536.4194150462
1750568400000,2025-06-22 05:00:00,LRC/USD,0.07116,0.07116,0.07116,0.07116,0.0,0.0
1750564800000,2025-06-22 04:00:00,LRC/USD,0.07116,0.07116,0.07116,0.07116,0.0,0.0
1750561200000,2025-06-22 03:00:00,LRC/USD,0.07116,0.07116,0.07116,0.07116,0.0,0.0
1750557600000,2025-06-22 02:00:00,LRC/USD,0.07245,0.07245,0.07073,0.07116,932.843978,66.38117747448
1750554000000,2025-06-22 01:00:00,LRC/USD,0.07266,0.07266,0.07245,0.07245,69.010489,4.99980992805
1750550400000,2025-06-22 00:00:00,LRC/USD,0.07052,0.07266,0.07052,0.07266,759.668509,55.19751386394
1750546800000,2025-06-21 23:00:00,LRC/USD,0.0719,0.07194,0.07052,0.07052,11550.240184,814.52293777568
1750543200000,2025-06-21 22:00:00,LRC/USD,0.07301,0.07301,0.07155,0.0719,4913.216684,353.2602795796
1750539600000,2025-06-21 21:00:00,LRC/USD,0.07268,0.07301,0.07268,0.07301,30.4,2.219504
1750536000000,2025-06-21 20:00:00,LRC/USD,0.07249,0.07268,0.07249,0.07268,1589.228096,115.50509801727999
1750532400000,2025-06-21 19:00:00,LRC/USD,0.0739,0.0739,0.07236,0.07249,1629.736695,118.13961302055
1750528800000,2025-06-21 18:00:00,LRC/USD,0.0739,0.0739,0.0739,0.0739,0.0,0.0
1750525200000,2025-06-21 17:00:00,LRC/USD,0.0739,0.0739,0.0739,0.0739,0.0,0.0
1750521600000,2025-06-21 16:00:00,LRC/USD,0.0739,0.0739,0.0739,0.0739,0.0,0.0
1750518000000,2025-06-21 15:00:00,LRC/USD,0.07424,0.07424,0.0739,0.0739,1353.179972,99.99999993079999
1750514400000,2025-06-21 14:00:00,LRC/USD,0.07583,0.07583,0.07424,0.07424,2388.773064,177.34251227136
1750510800000,2025-06-21 13:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750507200000,2025-06-21 12:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750503600000,2025-06-21 11:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750500000000,2025-06-21 10:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750496400000,2025-06-21 09:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750492800000,2025-06-21 08:00:00,LRC/USD,0.07583,0.07583,0.07583,0.07583,0.0,0.0
1750489200000,2025-06-21 07:00:00,LRC/USD,0.07609,0.07609,0.07583,0.07583,122.909889,9.32025688287
1750485600000,2025-06-21 06:00:00,LRC/USD,0.07562,0.07609,0.07562,0.07609,500.0,38.045
1750482000000,2025-06-21 05:00:00,LRC/USD,0.07562,0.07562,0.07562,0.07562,0.0,0.0
1750478400000,2025-06-21 04:00:00,LRC/USD,0.07562,0.07562,0.07562,0.07562,0.0,0.0
1750474800000,2025-06-21 03:00:00,LRC/USD,0.07496,0.07564,0.07496,0.07562,1039.125853,78.57869700386
1750471200000,2025-06-21 02:00:00,LRC/USD,0.07496,0.07496,0.07496,0.07496,0.0,0.0
1750467600000,2025-06-21 01:00:00,LRC/USD,0.07496,0.07496,0.07496,0.07496,0.0,0.0
1750464000000,2025-06-21 00:00:00,LRC/USD,0.07501,0.07501,0.07496,0.07496,1101.79075,82.59023461999999
1750460400000,2025-06-20 23:00:00,LRC/USD,0.07575,0.07575,0.07501,0.07501,26.002375,1.95043814875
1750456800000,2025-06-20 22:00:00,LRC/USD,0.07575,0.07575,0.07575,0.07575,0.0,0.0
1750453200000,2025-06-20 21:00:00,LRC/USD,0.07575,0.07575,0.07575,0.07575,0.0,0.0
1750449600000,2025-06-20 20:00:00,LRC/USD,0.07587,0.07587,0.07575,0.07575,1400.0,106.05
1750446000000,2025-06-20 19:00:00,LRC/USD,0.07587,0.07587,0.07587,0.07587,0.0,0.0
1750442400000,2025-06-20 18:00:00,LRC/USD,0.07437,0.07587,0.07437,0.07587,60.7,4.605309000000001
1750438800000,2025-06-20 17:00:00,LRC/USD,0.07618,0.07626,0.07437,0.07437,91.2,6.782544000000001
1750435200000,2025-06-20 16:00:00,LRC/USD,0.07885,0.07885,0.07618,0.07618,85.0,6.4753
1750431600000,2025-06-20 15:00:00,LRC/USD,0.07885,0.07885,0.07885,0.07885,0.0,0.0
1750428000000,2025-06-20 14:00:00,LRC/USD,0.07952,0.07952,0.07885,0.07885,138.439989,10.91599313265
1750424400000,2025-06-20 13:00:00,LRC/USD,0.07952,0.07952,0.07952,0.07952,0.0,0.0
1750420800000,2025-06-20 12:00:00,LRC/USD,0.07878,0.07952,0.07878,0.07952,12866.784926,1023.16673731552
1750417200000,2025-06-20 11:00:00,LRC/USD,0.07878,0.07878,0.07878,0.07878,0.0,0.0
1750413600000,2025-06-20 10:00:00,LRC/USD,0.07826,0.07878,0.07826,0.07878,2476.058816,195.06391352448003
1750410000000,2025-06-20 09:00:00,LRC/USD,0.07826,0.07826,0.07826,0.07826,0.0,0.0
1750406400000,2025-06-20 08:00:00,LRC/USD,0.07826,0.07826,0.07826,0.07826,0.0,0.0
1750402800000,2025-06-20 07:00:00,LRC/USD,0.07757,0.07826,0.07757,0.07826,30.2,2.3634519999999997
1750399200000,2025-06-20 06:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750395600000,2025-06-20 05:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750392000000,2025-06-20 04:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750388400000,2025-06-20 03:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750384800000,2025-06-20 02:00:00,LRC/USD,0.07787,0.07787,0.07752,0.07757,7000.0,542.99
1750381200000,2025-06-20 01:00:00,LRC/USD,0.07739,0.07787,0.07739,0.07787,64.207756,4.99985795972
1750377600000,2025-06-20 00:00:00,LRC/USD,0.07739,0.07739,0.07739,0.07739,0.0,0.0
1750374000000,2025-06-19 23:00:00,LRC/USD,0.07768,0.07768,0.07739,0.07739,2623.010435,202.99477756465
1750370400000,2025-06-19 22:00:00,LRC/USD,0.07731,0.07768,0.07731,0.07768,5200.0,403.936
1750366800000,2025-06-19 21:00:00,LRC/USD,0.07731,0.07731,0.07731,0.07731,0.0,0.0
1750363200000,2025-06-19 20:00:00,LRC/USD,0.07711,0.07731,0.07711,0.07731,1922.580645,148.63470966495
1750359600000,2025-06-19 19:00:00,LRC/USD,0.07649,0.07732,0.07649,0.07711,2066.21742,159.32602525619998
1750356000000,2025-06-19 18:00:00,LRC/USD,0.07649,0.07649,0.07649,0.07649,0.0,0.0
1750352400000,2025-06-19 17:00:00,LRC/USD,0.076,0.07649,0.076,0.07649,511.192795,39.10113688955
1750348800000,2025-06-19 16:00:00,LRC/USD,0.07669,0.07674,0.076,0.076,15989.846782,1215.228355432
1750345200000,2025-06-19 15:00:00,LRC/USD,0.07678,0.07678,0.076,0.07669,18691.066985,1433.41792707965
1750341600000,2025-06-19 14:00:00,LRC/USD,0.07747,0.07747,0.07678,0.07678,1305.483029,100.23498696662
1750338000000,2025-06-19 13:00:00,LRC/USD,0.07747,0.07747,0.07747,0.07747,0.0,0.0
1750334400000,2025-06-19 12:00:00,LRC/USD,0.07759,0.07776,0.07744,0.07747,1189.456892,92.14722542323999
1750330800000,2025-06-19 11:00:00,LRC/USD,0.07853,0.07853,0.07754,0.07759,4789.769955,371.63825080845004
1750327200000,2025-06-19 10:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750323600000,2025-06-19 09:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750320000000,2025-06-19 08:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750316400000,2025-06-19 07:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750312800000,2025-06-19 06:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750309200000,2025-06-19 05:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750305600000,2025-06-19 04:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750302000000,2025-06-19 03:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750298400000,2025-06-19 02:00:00,LRC/USD,0.07853,0.07853,0.07853,0.07853,0.0,0.0
1750294800000,2025-06-19 01:00:00,LRC/USD,0.0784,0.07853,0.0784,0.07853,63.668195,4.99986335335
1750291200000,2025-06-19 00:00:00,LRC/USD,0.0784,0.0784,0.0784,0.0784,0.0,0.0
1750287600000,2025-06-18 23:00:00,LRC/USD,0.07822,0.0784,0.07822,0.0784,33.558821,2.6310115664000002
1750284000000,2025-06-18 22:00:00,LRC/USD,0.07818,0.07822,0.07818,0.07822,290.91599,22.755448737800002
1750280400000,2025-06-18 21:00:00,LRC/USD,0.07769,0.07818,0.07769,0.07818,232.203408,18.15366243744
1750276800000,2025-06-18 20:00:00,LRC/USD,0.07653,0.07769,0.07653,0.07769,2880.767391,223.80681860679
1750273200000,2025-06-18 19:00:00,LRC/USD,0.07653,0.07653,0.07653,0.07653,0.0,0.0
1750269600000,2025-06-18 18:00:00,LRC/USD,0.07653,0.07653,0.07653,0.07653,0.0,0.0
1750266000000,2025-06-18 17:00:00,LRC/USD,0.07653,0.07653,0.07653,0.07653,0.0,0.0
1750262400000,2025-06-18 16:00:00,LRC/USD,0.07639,0.07661,0.07639,0.07653,1168.848922,89.45200800065999
1750258800000,2025-06-18 15:00:00,LRC/USD,0.07639,0.07639,0.07639,0.07639,0.0,0.0
1750255200000,2025-06-18 14:00:00,LRC/USD,0.0754,0.07639,0.0754,0.07639,30.2,2.306978
1750251600000,2025-06-18 13:00:00,LRC/USD,0.076,0.076,0.0754,0.0754,2973.030964,224.1665346856
1750248000000,2025-06-18 12:00:00,LRC/USD,0.076,0.07622,0.076,0.076,3684.210527,280.000000052
1750244400000,2025-06-18 11:00:00,LRC/USD,0.076,0.076,0.076,0.076,0.0,0.0
1750240800000,2025-06-18 10:00:00,LRC/USD,0.07757,0.07757,0.076,0.076,41.436291,3.1491581159999997
1750237200000,2025-06-18 09:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750233600000,2025-06-18 08:00:00,LRC/USD,0.07757,0.07757,0.07757,0.07757,0.0,0.0
1750230000000,2025-06-18 07:00:00,LRC/USD,0.07605,0.07757,0.07605,0.07757,97.854375,7.59056386875
1750226400000,2025-06-18 06:00:00,LRC/USD,0.07605,0.07605,0.07605,0.07605,0.0,0.0
1750222800000,2025-06-18 05:00:00,LRC/USD,0.07605,0.07605,0.07605,0.07605,0.0,0.0
1750219200000,2025-06-18 04:00:00,LRC/USD,0.07605,0.07605,0.07605,0.07605,0.0,0.0
1750215600000,2025-06-18 03:00:00,LRC/USD,0.07741,0.07747,0.07605,0.07605,1594.015104,121.22484865920002
1750212000000,2025-06-18 02:00:00,LRC/USD,0.07753,0.07753,0.07741,0.07741,64.589254,4.99985415214
1750208400000,2025-06-18 01:00:00,LRC/USD,0.07753,0.07753,0.07753,0.07753,0.0,0.0
1750204800000,2025-06-18 00:00:00,LRC/USD,0.07753,0.07753,0.07753,0.07753,0.0,0.0
1750201200000,2025-06-17 23:00:00,LRC/USD,0.07824,0.07824,0.07752,0.07753,5031.796705,390.11519853864996
1750197600000,2025-06-17 22:00:00,LRC/USD,0.07824,0.07824,0.07824,0.07824,0.0,0.0
1750194000000,2025-06-17 21:00:00,LRC/USD,0.07824,0.07824,0.07824,0.07824,0.0,0.0
1750190400000,2025-06-17 20:00:00,LRC/USD,0.07714,0.07824,0.07714,0.07824,124.648867,9.75252735408
1750186800000,2025-06-17 19:00:00,LRC/USD,0.07714,0.07714,0.07714,0.07714,0.0,0.0
1750183200000,2025-06-17 18:00:00,LRC/USD,0.07714,0.07714,0.07714,0.07714,0.0,0.0
1750179600000,2025-06-17 17:00:00,LRC/USD,0.07714,0.07714,0.07678,0.07714,1967.959072,151.80836281408
1750176000000,2025-06-17 16:00:00,LRC/USD,0.0778,0.0778,0.07714,0.07714,1440.711515,111.1364862671
1750172400000,2025-06-17 15:00:00,LRC/USD,0.07887,0.07887,0.07753,0.0778,700.711673,54.5153681594
1750168800000,2025-06-17 14:00:00,LRC/USD,0.07887,0.07887,0.07887,0.07887,0.0,0.0
1750165200000,2025-06-17 13:00:00,LRC/USD,0.07837,0.07887,0.07837,0.07887,94.005078,7.41418050186
1750161600000,2025-06-17 12:00:00,LRC/USD,0.07825,0.07849,0.0782,0.07837,4715.728524,369.57164442588
1750158000000,2025-06-17 11:00:00,LRC/USD,0.07846,0.07846,0.07825,0.07825,2957.421954,231.41826790049998
1750154400000,2025-06-17 10:00:00,LRC/USD,0.07866,0.07866,0.07806,0.07846,1535.252973,120.45594826158
1750150800000,2025-06-17 09:00:00,LRC/USD,0.07866,0.07866,0.07866,0.07866,0.0,0.0
1750147200000,2025-06-17 08:00:00,LRC/USD,0.08007,0.08007,0.07866,0.07866,1496.87947,117.7445391102
1750143600000,2025-06-17 07:00:00,LRC/USD,0.08007,0.08007,0.08007,0.08007,0.0,0.0
1750140000000,2025-06-17 06:00:00,LRC/USD,0.08007,0.08007,0.08007,0.08007,0.0,0.0
1750136400000,2025-06-17 05:00:00,LRC/USD,0.08023,0.08023,0.08007,0.08007,548.089762,43.88554724334
1750132800000,2025-06-17 04:00:00,LRC/USD,0.08034,0.08034,0.08023,0.08023,1215.872624,97.54946062352
1750129200000,2025-06-17 03:00:00,LRC/USD,0.08047,0.08047,0.08034,0.08034,12.373082,0.99405340788
1750125600000,2025-06-17 02:00:00,LRC/USD,0.08047,0.08047,0.08047,0.08047,0.0,0.0
1750122000000,2025-06-17 01:00:00,LRC/USD,0.08057,0.08057,0.08047,0.08047,62.13345,4.9998787215
1750118400000,2025-06-17 00:00:00,LRC/USD,0.08057,0.08057,0.08057,0.08057,0.0,0.0
1750114800000,2025-06-16 23:00:00,LRC/USD,0.08222,0.08222,0.08057,0.08057,13.371155,1.07731395835
1750111200000,2025-06-16 22:00:00,LRC/USD,0.08222,0.08222,0.08222,0.08222,0.0,0.0
1750107600000,2025-06-16 21:00:00,LRC/USD,0.08254,0.08254,0.08222,0.08222,0.285408,0.02346624576
1750104000000,2025-06-16 20:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750100400000,2025-06-16 19:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750096800000,2025-06-16 18:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750093200000,2025-06-16 17:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750089600000,2025-06-16 16:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750086000000,2025-06-16 15:00:00,LRC/USD,0.08254,0.08254,0.08254,0.08254,0.0,0.0
1750082400000,2025-06-16 14:00:00,LRC/USD,0.08154,0.08254,0.08154,0.08254,2.938488,0.24254279952000002
1750078800000,2025-06-16 13:00:00,LRC/USD,0.08154,0.08154,0.08154,0.08154,0.0,0.0
1750075200000,2025-06-16 12:00:00,LRC/USD,0.08176,0.08176,0.08154,0.08154,299.022583,24.38230141782
1750071600000,2025-06-16 11:00:00,LRC/USD,0.08176,0.08176,0.08176,0.08176,0.0,0.0
1750068000000,2025-06-16 10:00:00,LRC/USD,0.08176,0.08176,0.08176,0.08176,0.0,0.0
1750064400000,2025-06-16 09:00:00,LRC/USD,0.08185,0.08185,0.08176,0.08176,203.788135,16.6617179176
1750060800000,2025-06-16 08:00:00,LRC/USD,0.08065,0.08185,0.08065,0.08185,10705.216755,876.22199139675
1750057200000,2025-06-16 07:00:00,LRC/USD,0.08065,0.08065,0.08065,0.08065,0.0,0.0
1750053600000,2025-06-16 06:00:00,LRC/USD,0.07889,0.08065,0.07889,0.08065,417.110729,33.63998029385
1750050000000,2025-06-16 05:00:00,LRC/USD,0.07889,0.07889,0.07889,0.07889,0.0,0.0
1750046400000,2025-06-16 04:00:00,LRC/USD,0.07889,0.07889,0.07889,0.07889,0.0,0.0
1750042800000,2025-06-16 03:00:00,LRC/USD,0.07889,0.07889,0.07889,0.07889,0.0,0.0
1750039200000,2025-06-16 02:00:00,LRC/USD,0.07889,0.07889,0.07889,0.07889,0.0,0.0
1750035600000,2025-06-16 01:00:00,LRC/USD,0.07905,0.07905,0.07889,0.07889,63.377694,4.99986627966
1750032000000,2025-06-16 00:00:00,LRC/USD,0.07905,0.07905,0.07905,0.07905,0.0,0.0
1750028400000,2025-06-15 23:00:00,LRC/USD,0.07847,0.07905,0.07847,0.07905,39.141397,3.0941274328499997
1750024800000,2025-06-15 22:00:00,LRC/USD,0.07847,0.07847,0.07847,0.07847,0.0,0.0
1750021200000,2025-06-15 21:00:00,LRC/USD,0.07847,0.07847,0.07847,0.07847,0.0,0.0
1750017600000,2025-06-15 20:00:00,LRC/USD,0.07847,0.07847,0.07847,0.07847,0.0,0.0
1750014000000,2025-06-15 19:00:00,LRC/USD,0.07847,0.07847,0.07847,0.07847,0.0,0.0
1750010400000,2025-06-15 18:00:00,LRC/USD,0.07898,0.07898,0.07847,0.07847,38.723201,3.0386095824700003
1750006800000,2025-06-15 17:00:00,LRC/USD,0.07898,0.07898,0.07898,0.07898,0.0,0.0
1750003200000,2025-06-15 16:00:00,LRC/USD,0.07989,0.07989,0.07898,0.07898,7.47,0.5899806
1749999600000,2025-06-15 15:00:00,LRC/USD,0.07909,0.07989,0.07909,0.07989,1425.98327,113.9218034403
1749996000000,2025-06-15 14:00:00,LRC/USD,0.07986,0.07986,0.07909,0.07909,9.155246,0.7240884061399999
1749992400000,2025-06-15 13:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749988800000,2025-06-15 12:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749985200000,2025-06-15 11:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749981600000,2025-06-15 10:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749978000000,2025-06-15 09:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749974400000,2025-06-15 08:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749970800000,2025-06-15 07:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749967200000,2025-06-15 06:00:00,LRC/USD,0.07986,0.07986,0.07986,0.07986,0.0,0.0
1749963600000,2025-06-15 05:00:00,LRC/USD,0.07909,0.07986,0.07909,0.07986,4612.787772,368.37723147191997
1749960000000,2025-06-15 04:00:00,LRC/USD,0.07891,0.07909,0.07891,0.07909,2529.0,200.01861
1749956400000,2025-06-15 03:00:00,LRC/USD,0.07891,0.07891,0.07891,0.07891,0.0,0.0
1749952800000,2025-06-15 02:00:00,LRC/USD,0.07891,0.07891,0.07891,0.07891,0.0,0.0
1749949200000,2025-06-15 01:00:00,LRC/USD,0.07899,0.07899,0.07891,0.07891,256.479983,20.238835458529998
1749945600000,2025-06-15 00:00:00,LRC/USD,0.07934,0.07934,0.07899,0.07899,63.297469,4.99986707631
1749942000000,2025-06-14 23:00:00,LRC/USD,0.07794,0.07934,0.07794,0.07934,184.383578,14.628993078519999
1749938400000,2025-06-14 22:00:00,LRC/USD,0.07794,0.07794,0.07794,0.07794,0.0,0.0
1749934800000,2025-06-14 21:00:00,LRC/USD,0.07794,0.07794,0.07794,0.07794,0.0,0.0
1749931200000,2025-06-14 20:00:00,LRC/USD,0.07932,0.07932,0.07794,0.07794,1440.313558,112.25803871052
1749927600000,2025-06-14 19:00:00,LRC/USD,0.07932,0.07932,0.07932,0.07932,0.0,0.0
1749924000000,2025-06-14 18:00:00,LRC/USD,0.07989,0.07989,0.07932,0.07932,54.345232,4.310663802240001
1749920400000,2025-06-14 17:00:00,LRC/USD,0.07989,0.07989,0.07989,0.07989,0.0,0.0
1749916800000,2025-06-14 16:00:00,LRC/USD,0.07954,0.0801,0.07954,0.07989,3007.897314,240.30091641546
1749913200000,2025-06-14 15:00:00,LRC/USD,0.07978,0.07978,0.07942,0.07954,317.788172,25.27687120088
1749909600000,2025-06-14 14:00:00,LRC/USD,0.07985,0.07991,0.07972,0.07978,1372.86731,109.52735399180001
1749906000000,2025-06-14 13:00:00,LRC/USD,0.07924,0.07985,0.07924,0.07985,1325.0,105.80125000000001
1749902400000,2025-06-14 12:00:00,LRC/USD,0.07921,0.07924,0.07921,0.07924,2513.054285,199.13442154340004
1749898800000,2025-06-14 11:00:00,LRC/USD,0.07878,0.07921,0.07878,0.07921,23.693101,1.87673053021
1749895200000,2025-06-14 10:00:00,LRC/USD,0.07971,0.07971,0.07878,0.07878,3101.265822,244.31772145716
1749891600000,2025-06-14 09:00:00,LRC/USD,0.07971,0.07971,0.07971,0.07971,0.0,0.0
1749888000000,2025-06-14 08:00:00,LRC/USD,0.07971,0.07971,0.07971,0.07971,0.0,0.0
1749884400000,2025-06-14 07:00:00,LRC/USD,0.07971,0.07971,0.07971,0.07971,0.0,0.0
1749880800000,2025-06-14 06:00:00,LRC/USD,0.07967,0.07971,0.07967,0.07971,521.359222,41.55754358562
1749877200000,2025-06-14 05:00:00,LRC/USD,0.07852,0.0797,0.07852,0.07967,1872.146335,149.15389850945
1749873600000,2025-06-14 04:00:00,LRC/USD,0.07852,0.07852,0.07852,0.07852,0.0,0.0
1749870000000,2025-06-14 03:00:00,LRC/USD,0.07852,0.07852,0.07852,0.07852,0.0,0.0
1749866400000,2025-06-14 02:00:00,LRC/USD,0.07852,0.07852,0.07852,0.07852,0.0,0.0
1749862800000,2025-06-14 01:00:00,LRC/USD,0.07852,0.07852,0.07852,0.07852,0.0,0.0
1749859200000,2025-06-14 00:00:00,LRC/USD,0.07869,0.0787,0.07846,0.07852,3951.192444,310.24763070288003
1749855600000,2025-06-13 23:00:00,LRC/USD,0.07812,0.07869,0.07812,0.07869,1021.416078,80.37523117782
1749852000000,2025-06-13 22:00:00,LRC/USD,0.07812,0.07812,0.07812,0.07812,0.0,0.0
1749848400000,2025-06-13 21:00:00,LRC/USD,0.07812,0.07812,0.07812,0.07812,0.0,0.0
1749844800000,2025-06-13 20:00:00,LRC/USD,0.07812,0.07812,0.07812,0.07812,0.0,0.0
1749841200000,2025-06-13 19:00:00,LRC/USD,0.07812,0.07812,0.07812,0.07812,0.0,0.0
1749837600000,2025-06-13 18:00:00,LRC/USD,0.07804,0.07812,0.07804,0.07812,99.995564,7.81165345968
1749834000000,2025-06-13 17:00:00,LRC/USD,0.07841,0.07841,0.07804,0.07804,1458.403997,113.81384792587998
1749830400000,2025-06-13 16:00:00,LRC/USD,0.07798,0.07841,0.07798,0.07841,159.141341,12.47827254781
1749826800000,2025-06-13 15:00:00,LRC/USD,0.07646,0.07804,0.07646,0.07798,4067.471254,317.18140838692
1749823200000,2025-06-13 14:00:00,LRC/USD,0.07601,0.07682,0.07601,0.07646,6.317584,0.48304247264
