https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMA,Volume USD
1750399200000,2025-06-20 06:00:00,UMA/USD,1.112,1.112,1.112,1.112,0.0,0.0
1750395600000,2025-06-20 05:00:00,UMA/USD,1.112,1.112,1.112,1.112,0.0,0.0
1750392000000,2025-06-20 04:00:00,UMA/USD,1.1287,1.1287,1.112,1.112,14.784028,16.439839136
1750388400000,2025-06-20 03:00:00,UMA/USD,1.1287,1.1287,1.1287,1.1287,0.0,0.0
1750384800000,2025-06-20 02:00:00,UMA/USD,1.1287,1.1287,1.1287,1.1287,0.0,0.0
1750381200000,2025-06-20 01:00:00,UMA/USD,1.12,1.1287,1.12,1.1287,101.489971,114.5517302677
1750377600000,2025-06-20 00:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750374000000,2025-06-19 23:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750370400000,2025-06-19 22:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750366800000,2025-06-19 21:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750363200000,2025-06-19 20:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750359600000,2025-06-19 19:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750356000000,2025-06-19 18:00:00,UMA/USD,1.12,1.12,1.12,1.12,0.0,0.0
1750352400000,2025-06-19 17:00:00,UMA/USD,1.1414,1.1414,1.1195,1.12,30.906793,34.61560816
1750348800000,2025-06-19 16:00:00,UMA/USD,1.1414,1.1414,1.1414,1.1414,0.0,0.0
1750345200000,2025-06-19 15:00:00,UMA/USD,1.1414,1.1414,1.1414,1.1414,0.0,0.0
1750341600000,2025-06-19 14:00:00,UMA/USD,1.1414,1.1414,1.1414,1.1414,0.0,0.0
1750338000000,2025-06-19 13:00:00,UMA/USD,1.1315,1.1414,1.1315,1.1414,15.468948,17.6562572472
1750334400000,2025-06-19 12:00:00,UMA/USD,1.1393,1.1393,1.1315,1.1315,71.307023,80.6838965245
1750330800000,2025-06-19 11:00:00,UMA/USD,1.1393,1.1393,1.1393,1.1393,0.0,0.0
1750327200000,2025-06-19 10:00:00,UMA/USD,1.1302,1.1393,1.1302,1.1393,0.051,0.0581043
1750323600000,2025-06-19 09:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750320000000,2025-06-19 08:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750316400000,2025-06-19 07:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750312800000,2025-06-19 06:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750309200000,2025-06-19 05:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750305600000,2025-06-19 04:00:00,UMA/USD,1.1302,1.1302,1.1302,1.1302,0.0,0.0
1750302000000,2025-06-19 03:00:00,UMA/USD,1.1375,1.1375,1.1302,1.1302,47.144894,53.28315919880001
1750298400000,2025-06-19 02:00:00,UMA/USD,1.1375,1.1375,1.1375,1.1375,0.0,0.0
1750294800000,2025-06-19 01:00:00,UMA/USD,1.1539,1.1539,1.1375,1.1375,0.026368,0.0299936
1750291200000,2025-06-19 00:00:00,UMA/USD,1.1415,1.1539,1.1415,1.1539,13.414366,15.478836927399998
1750287600000,2025-06-18 23:00:00,UMA/USD,1.1415,1.1415,1.1415,1.1415,0.0,0.0
1750284000000,2025-06-18 22:00:00,UMA/USD,1.1415,1.1415,1.1415,1.1415,0.0,0.0
1750280400000,2025-06-18 21:00:00,UMA/USD,1.1258,1.1434,1.1258,1.1415,7.703958,8.794068057
1750276800000,2025-06-18 20:00:00,UMA/USD,1.1258,1.1258,1.1258,1.1258,0.0,0.0
1750273200000,2025-06-18 19:00:00,UMA/USD,1.1304,1.1304,1.1184,1.1258,198.66195,223.65362330999997
1750269600000,2025-06-18 18:00:00,UMA/USD,1.116,1.1304,1.116,1.1304,91.375746,103.29114327840001
1750266000000,2025-06-18 17:00:00,UMA/USD,1.1325,1.1325,1.116,1.116,151.795303,169.403558148
1750262400000,2025-06-18 16:00:00,UMA/USD,1.1366,1.1366,1.1325,1.1325,102.041603,115.5621153975
1750258800000,2025-06-18 15:00:00,UMA/USD,1.1395,1.1395,1.1366,1.1366,2.018319,2.2940213754000003
1750255200000,2025-06-18 14:00:00,UMA/USD,1.1103,1.1397,1.1103,1.1395,359.852187,410.05156708650003
1750251600000,2025-06-18 13:00:00,UMA/USD,1.1283,1.1283,1.1103,1.1103,54.4967,60.50768601
1750248000000,2025-06-18 12:00:00,UMA/USD,1.1283,1.1283,1.1283,1.1283,0.0,0.0
1750244400000,2025-06-18 11:00:00,UMA/USD,1.1302,1.1302,1.1283,1.1283,233.262116,263.1896454828
1750240800000,2025-06-18 10:00:00,UMA/USD,1.1473,1.1473,1.1302,1.1302,13.654575,15.432400665000001
1750237200000,2025-06-18 09:00:00,UMA/USD,1.1602,1.1602,1.1473,1.1473,13.653892,15.665110291600001
1750233600000,2025-06-18 08:00:00,UMA/USD,1.1602,1.1602,1.1602,1.1602,0.0,0.0
1750230000000,2025-06-18 07:00:00,UMA/USD,1.1602,1.1602,1.1602,1.1602,0.0,0.0
1750226400000,2025-06-18 06:00:00,UMA/USD,1.1602,1.1602,1.1602,1.1602,0.0,0.0
1750222800000,2025-06-18 05:00:00,UMA/USD,1.1602,1.1602,1.1602,1.1602,0.0,0.0
1750219200000,2025-06-18 04:00:00,UMA/USD,1.1602,1.1602,1.1602,1.1602,0.0,0.0
1750215600000,2025-06-18 03:00:00,UMA/USD,1.1666,1.1666,1.1602,1.1602,789.835754,916.3674417907998
1750212000000,2025-06-18 02:00:00,UMA/USD,1.1738,1.1738,1.1666,1.1666,2.090044,2.4382453304
1750208400000,2025-06-18 01:00:00,UMA/USD,1.1738,1.1738,1.1738,1.1738,0.0,0.0
1750204800000,2025-06-18 00:00:00,UMA/USD,1.1738,1.1738,1.1738,1.1738,0.0,0.0
1750201200000,2025-06-17 23:00:00,UMA/USD,1.1767,1.1767,1.1705,1.1738,805.954851,946.0298041038
1750197600000,2025-06-17 22:00:00,UMA/USD,1.1767,1.1767,1.1767,1.1767,0.0,0.0
1750194000000,2025-06-17 21:00:00,UMA/USD,1.1767,1.1767,1.1767,1.1767,0.0,0.0
1750190400000,2025-06-17 20:00:00,UMA/USD,1.1713,1.1767,1.1713,1.1767,4.144299,4.8765966333
1750186800000,2025-06-17 19:00:00,UMA/USD,1.1516,1.1713,1.1516,1.1713,13.414366,15.7122468958
1750183200000,2025-06-17 18:00:00,UMA/USD,1.1516,1.1516,1.1516,1.1516,0.0,0.0
1750179600000,2025-06-17 17:00:00,UMA/USD,1.1413,1.1516,1.139,1.1516,85.545099,98.51373600839999
1750176000000,2025-06-17 16:00:00,UMA/USD,1.1547,1.1547,1.1381,1.1413,243.387903,277.7786136939
1750172400000,2025-06-17 15:00:00,UMA/USD,1.1547,1.1547,1.1547,1.1547,0.0,0.0
1750168800000,2025-06-17 14:00:00,UMA/USD,1.1547,1.1547,1.1547,1.1547,0.0,0.0
1750165200000,2025-06-17 13:00:00,UMA/USD,1.1547,1.1547,1.1547,1.1547,0.0,0.0
1750161600000,2025-06-17 12:00:00,UMA/USD,1.1473,1.1547,1.1473,1.1547,237.040882,273.71110644540005
1750158000000,2025-06-17 11:00:00,UMA/USD,1.1706,1.1706,1.1473,1.1473,13.653893,15.6651114389
1750154400000,2025-06-17 10:00:00,UMA/USD,1.1706,1.1706,1.1706,1.1706,0.0,0.0
1750150800000,2025-06-17 09:00:00,UMA/USD,1.1706,1.1706,1.1706,1.1706,0.0,0.0
1750147200000,2025-06-17 08:00:00,UMA/USD,1.1781,1.1781,1.1647,1.1706,239.127187,279.9222851022
1750143600000,2025-06-17 07:00:00,UMA/USD,1.1777,1.1781,1.1777,1.1781,1.642243,1.9347264782999998
1750140000000,2025-06-17 06:00:00,UMA/USD,1.1777,1.1777,1.1777,1.1777,0.0,0.0
1750136400000,2025-06-17 05:00:00,UMA/USD,1.1891,1.1891,1.1777,1.1777,14.341241,16.8896795257
1750132800000,2025-06-17 04:00:00,UMA/USD,1.1891,1.1891,1.1891,1.1891,0.0,0.0
1750129200000,2025-06-17 03:00:00,UMA/USD,1.166,1.1891,1.166,1.1891,13.414366,15.951022610599999
1750125600000,2025-06-17 02:00:00,UMA/USD,1.1713,1.1713,1.166,1.166,0.22775,0.2655565
1750122000000,2025-06-17 01:00:00,UMA/USD,1.1713,1.1713,1.1713,1.1713,0.0,0.0
1750118400000,2025-06-17 00:00:00,UMA/USD,1.1823,1.1823,1.138,1.1713,41.193522,48.2499723186
1750114800000,2025-06-16 23:00:00,UMA/USD,1.2184,1.2184,1.1823,1.1823,13.65466,16.143904518
1750111200000,2025-06-16 22:00:00,UMA/USD,1.2184,1.2184,1.2184,1.2184,0.0,0.0
1750107600000,2025-06-16 21:00:00,UMA/USD,1.2093,1.2184,1.1648,1.2184,509.860751,621.2143390184
1750104000000,2025-06-16 20:00:00,UMA/USD,1.2093,1.2093,1.2093,1.2093,0.0,0.0
1750100400000,2025-06-16 19:00:00,UMA/USD,1.2093,1.2093,1.2093,1.2093,0.0,0.0
1750096800000,2025-06-16 18:00:00,UMA/USD,1.2093,1.2093,1.2093,1.2093,0.0,0.0
1750093200000,2025-06-16 17:00:00,UMA/USD,1.2073,1.2093,1.2073,1.2093,0.806533,0.9753403569000001
1750089600000,2025-06-16 16:00:00,UMA/USD,1.1991,1.2073,1.1991,1.2073,69.0,83.3037
1750086000000,2025-06-16 15:00:00,UMA/USD,1.1991,1.1991,1.1991,1.1991,0.0,0.0
1750082400000,2025-06-16 14:00:00,UMA/USD,1.1991,1.1991,1.1991,1.1991,0.0,0.0
1750078800000,2025-06-16 13:00:00,UMA/USD,1.1978,1.1991,1.1978,1.1991,3.814549,4.5740257059000005
1750075200000,2025-06-16 12:00:00,UMA/USD,1.2106,1.2106,1.1956,1.1978,34.607891,41.4533318398
1750071600000,2025-06-16 11:00:00,UMA/USD,1.2106,1.2106,1.2106,1.2106,0.0,0.0
1750068000000,2025-06-16 10:00:00,UMA/USD,1.2106,1.2106,1.2106,1.2106,0.0,0.0
1750064400000,2025-06-16 09:00:00,UMA/USD,1.2071,1.2106,1.2071,1.2106,30.16139,36.513378734
1750060800000,2025-06-16 08:00:00,UMA/USD,1.2071,1.2071,1.2071,1.2071,0.0,0.0
1750057200000,2025-06-16 07:00:00,UMA/USD,1.2071,1.2071,1.2071,1.2071,0.0,0.0
1750053600000,2025-06-16 06:00:00,UMA/USD,1.2071,1.2071,1.2071,1.2071,0.0,0.0
1750050000000,2025-06-16 05:00:00,UMA/USD,1.196,1.2071,1.196,1.2071,13.414366,16.1924811986
1750046400000,2025-06-16 04:00:00,UMA/USD,1.196,1.196,1.196,1.196,0.0,0.0
1750042800000,2025-06-16 03:00:00,UMA/USD,1.196,1.196,1.196,1.196,0.0,0.0
1750039200000,2025-06-16 02:00:00,UMA/USD,1.1844,1.196,1.1844,1.196,22.444923,26.844127907999997
1750035600000,2025-06-16 01:00:00,UMA/USD,1.1844,1.1844,1.1844,1.1844,0.0,0.0
1750032000000,2025-06-16 00:00:00,UMA/USD,1.1706,1.1894,1.1706,1.1844,901.148006,1067.3196983064
1750028400000,2025-06-15 23:00:00,UMA/USD,1.1706,1.1706,1.1706,1.1706,0.0,0.0
1750024800000,2025-06-15 22:00:00,UMA/USD,1.1706,1.1706,1.1706,1.1706,0.0,0.0
1750021200000,2025-06-15 21:00:00,UMA/USD,1.1986,1.1986,1.1706,1.1706,29.885016,34.9833997296
1750017600000,2025-06-15 20:00:00,UMA/USD,1.1986,1.1986,1.1986,1.1986,0.0,0.0
1750014000000,2025-06-15 19:00:00,UMA/USD,1.1894,1.1986,1.1887,1.1986,317.838586,380.96132917960006
1750010400000,2025-06-15 18:00:00,UMA/USD,1.1806,1.1894,1.1781,1.1894,248.269712,295.2919954528
1750006800000,2025-06-15 17:00:00,UMA/USD,1.1866,1.207,1.1806,1.1806,21.027457,24.8250157342
1750003200000,2025-06-15 16:00:00,UMA/USD,1.1935,1.1935,1.1835,1.1866,167.542112,198.80547009920002
1749999600000,2025-06-15 15:00:00,UMA/USD,1.1985,1.1985,1.1935,1.1935,39.0,46.5465
1749996000000,2025-06-15 14:00:00,UMA/USD,1.179,1.1985,1.1708,1.1985,418.594868,501.68594929799997
1749992400000,2025-06-15 13:00:00,UMA/USD,1.1959,1.1959,1.179,1.179,782.4258,922.4800182
1749988800000,2025-06-15 12:00:00,UMA/USD,1.1959,1.1959,1.1959,1.1959,0.0,0.0
1749985200000,2025-06-15 11:00:00,UMA/USD,1.1959,1.1959,1.1959,1.1959,0.0,0.0
1749981600000,2025-06-15 10:00:00,UMA/USD,1.1959,1.1959,1.1959,1.1959,0.0,0.0
1749978000000,2025-06-15 09:00:00,UMA/USD,1.2356,1.2356,1.1959,1.1959,14.103089,16.8658841351
1749974400000,2025-06-15 08:00:00,UMA/USD,1.2356,1.2356,1.2356,1.2356,0.0,0.0
1749970800000,2025-06-15 07:00:00,UMA/USD,1.2356,1.2356,1.2356,1.2356,0.0,0.0
1749967200000,2025-06-15 06:00:00,UMA/USD,1.2356,1.2356,1.2356,1.2356,0.0,0.0
1749963600000,2025-06-15 05:00:00,UMA/USD,1.2324,1.2356,1.2279,1.2356,75.392901,93.1554684756
1749960000000,2025-06-15 04:00:00,UMA/USD,1.2324,1.2324,1.2324,1.2324,0.0,0.0
1749956400000,2025-06-15 03:00:00,UMA/USD,1.2367,1.2367,1.2324,1.2324,0.057526,0.0708950424
1749952800000,2025-06-15 02:00:00,UMA/USD,1.2367,1.2367,1.2367,1.2367,0.0,0.0
1749949200000,2025-06-15 01:00:00,UMA/USD,1.2367,1.2367,1.2367,1.2367,0.0,0.0
1749945600000,2025-06-15 00:00:00,UMA/USD,1.2184,1.2367,1.2184,1.2367,23.293634,28.8072371678
1749942000000,2025-06-14 23:00:00,UMA/USD,1.2184,1.2184,1.2184,1.2184,0.0,0.0
1749938400000,2025-06-14 22:00:00,UMA/USD,1.2184,1.2184,1.2184,1.2184,0.0,0.0
1749934800000,2025-06-14 21:00:00,UMA/USD,1.2184,1.2184,1.2184,1.2184,0.0,0.0
1749931200000,2025-06-14 20:00:00,UMA/USD,1.2339,1.2339,1.2184,1.2184,13.654031,16.6360713704
1749927600000,2025-06-14 19:00:00,UMA/USD,1.2348,1.2348,1.2309,1.2339,101.229289,124.90681969709999
1749924000000,2025-06-14 18:00:00,UMA/USD,1.2348,1.2348,1.2348,1.2348,0.0,0.0
1749920400000,2025-06-14 17:00:00,UMA/USD,1.2342,1.2407,1.2342,1.2348,214.847338,265.29349296239997
1749916800000,2025-06-14 16:00:00,UMA/USD,1.2556,1.2556,1.2342,1.2342,52.979347,65.38711006739999
1749913200000,2025-06-14 15:00:00,UMA/USD,1.2702,1.2702,1.2556,1.2556,3272.576947,4109.0476146532
1749909600000,2025-06-14 14:00:00,UMA/USD,1.2564,1.2754,1.2564,1.2702,865.257976,1099.0506811152
1749906000000,2025-06-14 13:00:00,UMA/USD,1.2564,1.2564,1.2564,1.2564,0.0,0.0
1749902400000,2025-06-14 12:00:00,UMA/USD,1.2556,1.2564,1.2556,1.2564,187.972059,236.16809492759998
1749898800000,2025-06-14 11:00:00,UMA/USD,1.2556,1.2556,1.2556,1.2556,0.0,0.0
1749895200000,2025-06-14 10:00:00,UMA/USD,1.2556,1.2556,1.2556,1.2556,0.0,0.0
1749891600000,2025-06-14 09:00:00,UMA/USD,1.2746,1.2746,1.2556,1.2556,13.654261,17.1442901116
1749888000000,2025-06-14 08:00:00,UMA/USD,1.2746,1.2746,1.2746,1.2746,0.0,0.0
1749884400000,2025-06-14 07:00:00,UMA/USD,1.2746,1.2746,1.2746,1.2746,0.0,0.0
1749880800000,2025-06-14 06:00:00,UMA/USD,1.3013,1.3013,1.2746,1.2746,13.654281,17.4037465626
1749877200000,2025-06-14 05:00:00,UMA/USD,1.3013,1.3013,1.3013,1.3013,0.0,0.0
1749873600000,2025-06-14 04:00:00,UMA/USD,1.3013,1.3013,1.3013,1.3013,0.0,0.0
1749870000000,2025-06-14 03:00:00,UMA/USD,1.3013,1.3013,1.3013,1.3013,0.0,0.0
1749866400000,2025-06-14 02:00:00,UMA/USD,1.3013,1.3013,1.3013,1.3013,0.0,0.0
1749862800000,2025-06-14 01:00:00,UMA/USD,1.2741,1.3013,1.2741,1.3013,13.414366,17.456114475799996
1749859200000,2025-06-14 00:00:00,UMA/USD,1.2673,1.2819,1.2673,1.2741,1810.365001,2306.5860477741
1749855600000,2025-06-13 23:00:00,UMA/USD,1.2673,1.2673,1.2673,1.2673,0.0,0.0
1749852000000,2025-06-13 22:00:00,UMA/USD,1.2615,1.2673,1.2615,1.2673,6.926484,8.777933173200001
1749848400000,2025-06-13 21:00:00,UMA/USD,1.2556,1.2615,1.2556,1.2615,15.782019,19.9090169685
1749844800000,2025-06-13 20:00:00,UMA/USD,1.2556,1.2556,1.2556,1.2556,0.0,0.0
1749841200000,2025-06-13 19:00:00,UMA/USD,1.2556,1.2556,1.2556,1.2556,0.0,0.0
1749837600000,2025-06-13 18:00:00,UMA/USD,1.2685,1.2685,1.2556,1.2556,13.654261,17.1442901116
1749834000000,2025-06-13 17:00:00,UMA/USD,1.2763,1.2763,1.2685,1.2685,0.769008,0.975486648
1749830400000,2025-06-13 16:00:00,UMA/USD,1.2565,1.2819,1.2565,1.2763,2700.941616,3447.2117845008
1749826800000,2025-06-13 15:00:00,UMA/USD,1.2565,1.2565,1.2565,1.2565,0.0,0.0
1749823200000,2025-06-13 14:00:00,UMA/USD,1.2572,1.2623,1.2541,1.2565,5.647271,7.0957960115
1749819600000,2025-06-13 13:00:00,UMA/USD,1.2572,1.2572,1.2572,1.2572,0.0,0.0
1749816000000,2025-06-13 12:00:00,UMA/USD,1.2572,1.2572,1.2572,1.2572,0.0,0.0
1749812400000,2025-06-13 11:00:00,UMA/USD,1.2672,1.2672,1.2572,1.2572,38.804853,48.78546119160001
1749808800000,2025-06-13 10:00:00,UMA/USD,1.2672,1.2672,1.2672,1.2672,0.0,0.0
1749805200000,2025-06-13 09:00:00,UMA/USD,1.2672,1.2672,1.2672,1.2672,0.0,0.0
1749801600000,2025-06-13 08:00:00,UMA/USD,1.2672,1.2672,1.2672,1.2672,0.0,0.0
1749798000000,2025-06-13 07:00:00,UMA/USD,1.2621,1.2672,1.2621,1.2672,19.170847,24.2932973184
1749794400000,2025-06-13 06:00:00,UMA/USD,1.2621,1.2621,1.2621,1.2621,0.0,0.0
1749790800000,2025-06-13 05:00:00,UMA/USD,1.2621,1.2621,1.2621,1.2621,0.0,0.0
1749787200000,2025-06-13 04:00:00,UMA/USD,1.2621,1.2621,1.2621,1.2621,0.0,0.0
1749783600000,2025-06-13 03:00:00,UMA/USD,1.2621,1.2621,1.2621,1.2621,0.0,0.0
1749780000000,2025-06-13 02:00:00,UMA/USD,1.2593,1.2629,1.2489,1.2621,8082.157469,10200.4909416249
1749776400000,2025-06-13 01:00:00,UMA/USD,1.2746,1.2746,1.2556,1.2593,58.789471,74.03358083030001
1749772800000,2025-06-13 00:00:00,UMA/USD,1.3295,1.3295,1.2746,1.2746,27.308519,34.8074383174
1749769200000,2025-06-12 23:00:00,UMA/USD,1.3295,1.3295,1.3295,1.3295,0.0,0.0
1749765600000,2025-06-12 22:00:00,UMA/USD,1.3334,1.3334,1.3295,1.3295,62.450249,83.0276060455
1749762000000,2025-06-12 21:00:00,UMA/USD,1.3135,1.3359,1.3135,1.3334,28.004064,37.3406189376
1749758400000,2025-06-12 20:00:00,UMA/USD,1.3536,1.3571,1.3135,1.3135,80.900251,106.2624796885
1749754800000,2025-06-12 19:00:00,UMA/USD,1.4113,1.4113,1.3536,1.3536,32.219162,43.61185768319999
1749751200000,2025-06-12 18:00:00,UMA/USD,1.4113,1.4113,1.4113,1.4113,0.0,0.0
1749747600000,2025-06-12 17:00:00,UMA/USD,1.3877,1.4113,1.3877,1.4113,0.691055,0.9752859214999999
1749744000000,2025-06-12 16:00:00,UMA/USD,1.3877,1.3877,1.3877,1.3877,0.0,0.0
1749740400000,2025-06-12 15:00:00,UMA/USD,1.4133,1.4133,1.3877,1.3877,0.386214,0.5359491678
1749736800000,2025-06-12 14:00:00,UMA/USD,1.4018,1.4133,1.4018,1.4133,0.514769,0.7275230277
1749733200000,2025-06-12 13:00:00,UMA/USD,1.407,1.407,1.4018,1.4018,34.809187,48.7955183366
1749729600000,2025-06-12 12:00:00,UMA/USD,1.3949,1.407,1.3949,1.407,55.683978,78.34735704600001
1749726000000,2025-06-12 11:00:00,UMA/USD,1.3949,1.3949,1.3949,1.3949,0.0,0.0
1749722400000,2025-06-12 10:00:00,UMA/USD,1.3949,1.3949,1.3949,1.3949,0.0,0.0
1749718800000,2025-06-12 09:00:00,UMA/USD,1.3949,1.3949,1.3949,1.3949,0.0,0.0
1749715200000,2025-06-12 08:00:00,UMA/USD,1.4161,1.4161,1.3949,1.3949,13.654089,19.0460887461
1749711600000,2025-06-12 07:00:00,UMA/USD,1.4161,1.4161,1.4161,1.4161,0.0,0.0
1749708000000,2025-06-12 06:00:00,UMA/USD,1.4161,1.4161,1.4161,1.4161,0.0,0.0
1749704400000,2025-06-12 05:00:00,UMA/USD,1.4064,1.4161,1.4064,1.4161,35.202633,49.850448591299994
1749700800000,2025-06-12 04:00:00,UMA/USD,1.4064,1.4064,1.4064,1.4064,0.0,0.0
1749697200000,2025-06-12 03:00:00,UMA/USD,1.4104,1.4115,1.4064,1.4064,692.330536,973.6936658304002
1749693600000,2025-06-12 02:00:00,UMA/USD,1.4104,1.4104,1.4104,1.4104,0.0,0.0
1749690000000,2025-06-12 01:00:00,UMA/USD,1.416,1.4211,1.4104,1.4104,91.1674,128.58250096
1749686400000,2025-06-12 00:00:00,UMA/USD,1.43,1.4302,1.416,1.416,15.018478,21.266164848
1749682800000,2025-06-11 23:00:00,UMA/USD,1.431,1.431,1.43,1.43,16.964008,24.25853144
1749679200000,2025-06-11 22:00:00,UMA/USD,1.431,1.431,1.431,1.431,0.0,0.0
1749675600000,2025-06-11 21:00:00,UMA/USD,1.4361,1.4361,1.431,1.431,2.45,3.5059500000000003
1749672000000,2025-06-11 20:00:00,UMA/USD,1.445,1.4478,1.4361,1.4361,492.147207,706.7726039726999
1749668400000,2025-06-11 19:00:00,UMA/USD,1.4643,1.4643,1.445,1.445,437.821933,632.652693185
1749664800000,2025-06-11 18:00:00,UMA/USD,1.4784,1.4784,1.4592,1.4643,50.320955,73.68497440649999
1749661200000,2025-06-11 17:00:00,UMA/USD,1.5014,1.5014,1.4784,1.4784,106.518343,157.4767182912
1749657600000,2025-06-11 16:00:00,UMA/USD,1.4762,1.5014,1.4762,1.5014,253.136266,380.0587897724
1749654000000,2025-06-11 15:00:00,UMA/USD,1.4762,1.4762,1.4762,1.4762,0.0,0.0
1749650400000,2025-06-11 14:00:00,UMA/USD,1.4898,1.4898,1.4728,1.4762,0.493107,0.7279245534
1749646800000,2025-06-11 13:00:00,UMA/USD,1.4728,1.4898,1.4728,1.4898,33.014189,49.1845387722
1749643200000,2025-06-11 12:00:00,UMA/USD,1.4464,1.4728,1.4451,1.4728,395.473401,582.4532249928001
1749639600000,2025-06-11 11:00:00,UMA/USD,1.4582,1.4582,1.4464,1.4464,28.759287,41.5974327168
1749636000000,2025-06-11 10:00:00,UMA/USD,1.4813,1.4813,1.4582,1.4582,65.044197,94.84744806539999
1749632400000,2025-06-11 09:00:00,UMA/USD,1.5119,1.5159,1.4813,1.4813,365.696541,541.7062861833001
1749628800000,2025-06-11 08:00:00,UMA/USD,1.5406,1.5406,1.5119,1.5119,24.416458,36.915242850199995
1749625200000,2025-06-11 07:00:00,UMA/USD,1.5406,1.5406,1.5406,1.5406,0.0,0.0
1749621600000,2025-06-11 06:00:00,UMA/USD,1.5406,1.5406,1.5406,1.5406,0.0,0.0
1749618000000,2025-06-11 05:00:00,UMA/USD,1.5119,1.5406,1.5096,1.5406,525.051669,808.8946012613999
1749614400000,2025-06-11 04:00:00,UMA/USD,1.5347,1.5347,1.5119,1.5119,44.416457,67.1532413383
1749610800000,2025-06-11 03:00:00,UMA/USD,1.5315,1.5347,1.5257,1.5347,6.025125,9.2467593375
1749607200000,2025-06-11 02:00:00,UMA/USD,1.5056,1.5406,1.5056,1.5315,31.582339,48.368352178500004
1749603600000,2025-06-11 01:00:00,UMA/USD,1.5406,1.5585,1.5056,1.5056,480.77678,723.857519968
1749600000000,2025-06-11 00:00:00,UMA/USD,1.5023,1.5406,1.5023,1.5406,62.624366,96.47909825960001
1749596400000,2025-06-10 23:00:00,UMA/USD,1.4899,1.5024,1.4816,1.5023,402.426243,604.5649448588999
1749592800000,2025-06-10 22:00:00,UMA/USD,1.509,1.509,1.4893,1.4899,106.005094,157.9369895506
1749589200000,2025-06-10 21:00:00,UMA/USD,1.5151,1.5151,1.5016,1.509,249.934432,377.15105788799997
1749585600000,2025-06-10 20:00:00,UMA/USD,1.5265,1.5265,1.5119,1.5151,151.738101,229.89839682509998
1749582000000,2025-06-10 19:00:00,UMA/USD,1.5362,1.5365,1.5265,1.5265,24.288609,37.0765616385
1749578400000,2025-06-10 18:00:00,UMA/USD,1.5458,1.5458,1.5361,1.5362,65.691062,100.9146094444
1749574800000,2025-06-10 17:00:00,UMA/USD,1.564,1.564,1.5309,1.5458,74.237999,114.75709885420001
1749571200000,2025-06-10 16:00:00,UMA/USD,1.5258,1.5821,1.5119,1.564,387.581713,606.177799132
1749567600000,2025-06-10 15:00:00,UMA/USD,1.5119,1.5258,1.5063,1.5258,32.281644,49.2553324152
1749564000000,2025-06-10 14:00:00,UMA/USD,1.5524,1.5524,1.5119,1.5119,56.891438,86.0141651122
1749560400000,2025-06-10 13:00:00,UMA/USD,1.5395,1.5524,1.5395,1.5524,173.623565,269.533222306
1749556800000,2025-06-10 12:00:00,UMA/USD,1.5406,1.5449,1.5395,1.5395,912.85174,1405.33525373
1749553200000,2025-06-10 11:00:00,UMA/USD,1.5119,1.5406,1.5119,1.5406,90.483468,139.3988308008
1749549600000,2025-06-10 10:00:00,UMA/USD,1.5453,1.5453,1.5119,1.5119,38.044657,57.5197169183
1749546000000,2025-06-10 09:00:00,UMA/USD,1.5324,1.5453,1.5324,1.5453,258.060661,398.78113944329994
1749542400000,2025-06-10 08:00:00,UMA/USD,1.5878,1.5878,1.5324,1.5324,2836.897516,4347.2617535184
1749538800000,2025-06-10 07:00:00,UMA/USD,1.5681,1.5878,1.5496,1.5878,51.042233,81.04485755740001
1749535200000,2025-06-10 06:00:00,UMA/USD,1.5681,1.5681,1.5681,1.5681,0.0,0.0
1749531600000,2025-06-10 05:00:00,UMA/USD,1.5581,1.5741,1.5581,1.5681,97.053888,152.1902017728
1749528000000,2025-06-10 04:00:00,UMA/USD,1.586,1.586,1.5581,1.5581,82.265879,128.1784660699
1749524400000,2025-06-10 03:00:00,UMA/USD,1.609,1.609,1.586,1.586,994.277812,1576.9246098320002
1749520800000,2025-06-10 02:00:00,UMA/USD,1.5819,1.6119,1.5793,1.609,600.406268,966.0536852119999
1749517200000,2025-06-10 01:00:00,UMA/USD,1.6617,1.6617,1.5819,1.5819,169.754887,268.5352557453
1749513600000,2025-06-10 00:00:00,UMA/USD,1.6456,1.6625,1.6303,1.6617,170.385545,283.1296601265
1749510000000,2025-06-09 23:00:00,UMA/USD,1.6802,1.6802,1.6456,1.6456,81.386572,133.9297428832
1749506400000,2025-06-09 22:00:00,UMA/USD,1.6648,1.728,1.6648,1.6802,1558.814488,2619.1201027376
