https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STORJ,Volume USD
1724050800000,2024-08-19 07:00:00,STORJ/USD,0.3616,0.3616,0.3616,0.3616,0.0,0.0
1724047200000,2024-08-19 06:00:00,STORJ/USD,0.3616,0.3616,0.3616,0.3616,0.0,0.0
1724043600000,2024-08-19 05:00:00,STORJ/USD,0.36359,0.36359,0.36159,0.3616,184.392284,66.67624989439999
1724040000000,2024-08-19 04:00:00,STORJ/USD,0.36359,0.36359,0.36359,0.36359,0.0,0.0
1724036400000,2024-08-19 03:00:00,STORJ/USD,0.36359,0.36359,0.36359,0.36359,0.0,0.0
1724032800000,2024-08-19 02:00:00,STORJ/USD,0.35907,0.36359,0.35907,0.36359,400.700415,145.69066388985001
1724029200000,2024-08-19 01:00:00,STORJ/USD,0.35907,0.35907,0.35907,0.35907,0.0,0.0
1724025600000,2024-08-19 00:00:00,STORJ/USD,0.36328,0.36328,0.35907,0.35907,281.337047,101.01969346629
1724022000000,2024-08-18 23:00:00,STORJ/USD,0.36907,0.36907,0.36328,0.36328,441.765976,160.48474376128001
1724018400000,2024-08-18 22:00:00,STORJ/USD,0.36907,0.36907,0.36907,0.36907,0.0,0.0
1724014800000,2024-08-18 21:00:00,STORJ/USD,0.36907,0.36907,0.36907,0.36907,0.0,0.0
1724011200000,2024-08-18 20:00:00,STORJ/USD,0.36907,0.36907,0.36907,0.36907,0.0,0.0
1724007600000,2024-08-18 19:00:00,STORJ/USD,0.3701,0.37086,0.36907,0.36907,5400.0,1992.978
1724004000000,2024-08-18 18:00:00,STORJ/USD,0.3644,0.37069,0.3644,0.3701,1468.564984,543.5159005784
1724000400000,2024-08-18 17:00:00,STORJ/USD,0.3644,0.3644,0.3644,0.3644,0.0,0.0
1723996800000,2024-08-18 16:00:00,STORJ/USD,0.3644,0.3644,0.3644,0.3644,0.0,0.0
1723993200000,2024-08-18 15:00:00,STORJ/USD,0.36523,0.36523,0.3644,0.3644,424.3,154.61492
1723989600000,2024-08-18 14:00:00,STORJ/USD,0.3675,0.3675,0.36523,0.36523,1.982265,0.72398264595
1723986000000,2024-08-18 13:00:00,STORJ/USD,0.36303,0.3675,0.36303,0.3675,1821.903724,669.54961857
1723982400000,2024-08-18 12:00:00,STORJ/USD,0.35097,0.36303,0.35097,0.36303,206.470429,74.95495983987
1723978800000,2024-08-18 11:00:00,STORJ/USD,0.35097,0.35097,0.35097,0.35097,0.0,0.0
1723975200000,2024-08-18 10:00:00,STORJ/USD,0.35097,0.35097,0.35097,0.35097,0.0,0.0
1723971600000,2024-08-18 09:00:00,STORJ/USD,0.35097,0.35097,0.35097,0.35097,0.0,0.0
1723968000000,2024-08-18 08:00:00,STORJ/USD,0.35232,0.35232,0.35097,0.35097,2359.0,827.93823
1723964400000,2024-08-18 07:00:00,STORJ/USD,0.3502,0.35232,0.3502,0.35232,1540.07847,542.6004465504
1723960800000,2024-08-18 06:00:00,STORJ/USD,0.3502,0.3502,0.3502,0.3502,0.0,0.0
1723957200000,2024-08-18 05:00:00,STORJ/USD,0.3502,0.3502,0.3502,0.3502,0.0,0.0
1723953600000,2024-08-18 04:00:00,STORJ/USD,0.35415,0.35415,0.3502,0.3502,598.417763,209.5659006026
1723950000000,2024-08-18 03:00:00,STORJ/USD,0.35415,0.35415,0.35415,0.35415,0.0,0.0
1723946400000,2024-08-18 02:00:00,STORJ/USD,0.35256,0.35415,0.35256,0.35415,1410.0,499.35150000000004
1723942800000,2024-08-18 01:00:00,STORJ/USD,0.35256,0.35256,0.35256,0.35256,0.0,0.0
1723939200000,2024-08-18 00:00:00,STORJ/USD,0.35461,0.35503,0.35256,0.35256,2599.0,916.3034399999999
1723935600000,2024-08-17 23:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723932000000,2024-08-17 22:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723928400000,2024-08-17 21:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723924800000,2024-08-17 20:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723921200000,2024-08-17 19:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723917600000,2024-08-17 18:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723914000000,2024-08-17 17:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723910400000,2024-08-17 16:00:00,STORJ/USD,0.35461,0.35461,0.35461,0.35461,0.0,0.0
1723906800000,2024-08-17 15:00:00,STORJ/USD,0.35607,0.35607,0.35461,0.35461,25.449647,9.02469932267
1723903200000,2024-08-17 14:00:00,STORJ/USD,0.35592,0.35607,0.35592,0.35607,2.04033,0.7265003031
1723899600000,2024-08-17 13:00:00,STORJ/USD,0.35592,0.35592,0.35592,0.35592,0.0,0.0
1723896000000,2024-08-17 12:00:00,STORJ/USD,0.35286,0.35592,0.35286,0.35592,55.247033,19.66352398536
1723892400000,2024-08-17 11:00:00,STORJ/USD,0.3536,0.3536,0.3528,0.35286,1388.912387,490.09162487682005
1723888800000,2024-08-17 10:00:00,STORJ/USD,0.3536,0.3536,0.3536,0.3536,0.0,0.0
1723885200000,2024-08-17 09:00:00,STORJ/USD,0.3536,0.3536,0.3536,0.3536,0.0,0.0
1723881600000,2024-08-17 08:00:00,STORJ/USD,0.3536,0.3536,0.3536,0.3536,0.0,0.0
1723878000000,2024-08-17 07:00:00,STORJ/USD,0.35182,0.3536,0.35182,0.3536,1552.8,549.0700800000001
1723874400000,2024-08-17 06:00:00,STORJ/USD,0.35182,0.35182,0.35182,0.35182,0.0,0.0
1723870800000,2024-08-17 05:00:00,STORJ/USD,0.35182,0.35182,0.35182,0.35182,0.0,0.0
1723867200000,2024-08-17 04:00:00,STORJ/USD,0.34945,0.35182,0.34945,0.35182,333.663198,117.38938632036002
1723863600000,2024-08-17 03:00:00,STORJ/USD,0.3549,0.3549,0.34945,0.34945,1974.994953,690.16198632585
1723860000000,2024-08-17 02:00:00,STORJ/USD,0.34949,0.3549,0.34949,0.3549,400.723337,142.2167123013
1723856400000,2024-08-17 01:00:00,STORJ/USD,0.34645,0.34949,0.34645,0.34949,162.150123,56.66984648727001
1723852800000,2024-08-17 00:00:00,STORJ/USD,0.35606,0.35606,0.34645,0.34645,48.000366,16.6297268007
1723849200000,2024-08-16 23:00:00,STORJ/USD,0.35606,0.35606,0.35606,0.35606,0.0,0.0
1723845600000,2024-08-16 22:00:00,STORJ/USD,0.35716,0.35716,0.35599,0.35606,1106.385851,393.93974610706
1723842000000,2024-08-16 21:00:00,STORJ/USD,0.36013,0.36013,0.35716,0.35716,1150.0,410.734
1723838400000,2024-08-16 20:00:00,STORJ/USD,0.35717,0.36015,0.35717,0.36013,532.004552,191.59079931176
1723834800000,2024-08-16 19:00:00,STORJ/USD,0.35592,0.35717,0.35592,0.35717,1000.0,357.16999999999996
1723831200000,2024-08-16 18:00:00,STORJ/USD,0.35592,0.35592,0.35592,0.35592,0.0,0.0
1723827600000,2024-08-16 17:00:00,STORJ/USD,0.34444,0.35592,0.34444,0.35592,119.565825,42.555868434000004
1723824000000,2024-08-16 16:00:00,STORJ/USD,0.34423,0.34566,0.34423,0.34444,1058.323463,364.52893359572
1723820400000,2024-08-16 15:00:00,STORJ/USD,0.34615,0.34615,0.34423,0.34423,42.027374,14.46708295202
1723816800000,2024-08-16 14:00:00,STORJ/USD,0.35029,0.35102,0.34615,0.34615,209.222956,72.42252621940001
1723813200000,2024-08-16 13:00:00,STORJ/USD,0.35029,0.35029,0.35029,0.35029,0.0,0.0
1723809600000,2024-08-16 12:00:00,STORJ/USD,0.36303,0.36303,0.35029,0.35029,3641.595825,1275.6146015392499
1723806000000,2024-08-16 11:00:00,STORJ/USD,0.36303,0.36303,0.36303,0.36303,0.0,0.0
1723802400000,2024-08-16 10:00:00,STORJ/USD,0.36303,0.36303,0.36303,0.36303,0.0,0.0
1723798800000,2024-08-16 09:00:00,STORJ/USD,0.36303,0.36303,0.36303,0.36303,0.0,0.0
1723795200000,2024-08-16 08:00:00,STORJ/USD,0.35491,0.36303,0.35491,0.36303,3255.939116,1182.0035772814801
1723791600000,2024-08-16 07:00:00,STORJ/USD,0.35491,0.35491,0.35491,0.35491,0.0,0.0
1723788000000,2024-08-16 06:00:00,STORJ/USD,0.35592,0.35592,0.35491,0.35491,1681.8,596.887638
1723784400000,2024-08-16 05:00:00,STORJ/USD,0.34532,0.35592,0.34532,0.35592,75.160019,26.750953962480004
1723780800000,2024-08-16 04:00:00,STORJ/USD,0.34532,0.34532,0.34532,0.34532,0.0,0.0
1723777200000,2024-08-16 03:00:00,STORJ/USD,0.34532,0.34532,0.34532,0.34532,0.0,0.0
1723773600000,2024-08-16 02:00:00,STORJ/USD,0.34423,0.34532,0.34423,0.34532,2087.2,720.751904
1723770000000,2024-08-16 01:00:00,STORJ/USD,0.35078,0.35078,0.34423,0.34423,179.027374,61.62659295202
1723766400000,2024-08-16 00:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723762800000,2024-08-15 23:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723759200000,2024-08-15 22:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723755600000,2024-08-15 21:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723752000000,2024-08-15 20:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723748400000,2024-08-15 19:00:00,STORJ/USD,0.35078,0.35078,0.35078,0.35078,0.0,0.0
1723744800000,2024-08-15 18:00:00,STORJ/USD,0.35451,0.35451,0.34834,0.35078,2472.828336,867.41872370208
1723741200000,2024-08-15 17:00:00,STORJ/USD,0.36217,0.36365,0.35451,0.35451,2121.572754,752.1187570205399
1723737600000,2024-08-15 16:00:00,STORJ/USD,0.36041,0.36217,0.36041,0.36217,541.251133,196.02492283861
1723734000000,2024-08-15 15:00:00,STORJ/USD,0.36125,0.36125,0.35823,0.36041,1397.0,503.49277
1723730400000,2024-08-15 14:00:00,STORJ/USD,0.35795,0.36125,0.35795,0.36125,1762.618091,636.7457853737501
1723726800000,2024-08-15 13:00:00,STORJ/USD,0.3594,0.3594,0.35795,0.35795,3667.1,1312.6384449999998
1723723200000,2024-08-15 12:00:00,STORJ/USD,0.3594,0.3594,0.3594,0.3594,0.0,0.0
1723719600000,2024-08-15 11:00:00,STORJ/USD,0.3594,0.3594,0.3594,0.3594,0.0,0.0
1723716000000,2024-08-15 10:00:00,STORJ/USD,0.35622,0.35954,0.35501,0.3594,12021.0,4320.3474
1723712400000,2024-08-15 09:00:00,STORJ/USD,0.36413,0.36413,0.35622,0.35622,6235.610093,2221.2490273284598
1723708800000,2024-08-15 08:00:00,STORJ/USD,0.36746,0.37206,0.36413,0.36413,2613.270785,951.5702909420501
1723705200000,2024-08-15 07:00:00,STORJ/USD,0.35273,0.36746,0.35111,0.36746,15133.398943,5560.9187755947805
1723701600000,2024-08-15 06:00:00,STORJ/USD,0.35273,0.35273,0.35273,0.35273,0.0,0.0
1723698000000,2024-08-15 05:00:00,STORJ/USD,0.35273,0.35273,0.35273,0.35273,0.0,0.0
1723694400000,2024-08-15 04:00:00,STORJ/USD,0.35273,0.35273,0.35273,0.35273,0.0,0.0
1723690800000,2024-08-15 03:00:00,STORJ/USD,0.34845,0.35273,0.34845,0.35273,19.303082,6.80877611386
1723687200000,2024-08-15 02:00:00,STORJ/USD,0.3503,0.3503,0.34845,0.34845,11.450599,3.9899612215499998
1723683600000,2024-08-15 01:00:00,STORJ/USD,0.3503,0.3503,0.3503,0.3503,0.0,0.0
1723680000000,2024-08-15 00:00:00,STORJ/USD,0.35042,0.35042,0.3503,0.3503,714.0,250.1142
1723676400000,2024-08-14 23:00:00,STORJ/USD,0.34947,0.35062,0.34947,0.35042,2069.506552,725.1964859518399
1723672800000,2024-08-14 22:00:00,STORJ/USD,0.34947,0.34947,0.34947,0.34947,0.0,0.0
1723669200000,2024-08-14 21:00:00,STORJ/USD,0.35029,0.35029,0.34934,0.34947,934.643198,326.62975840506
1723665600000,2024-08-14 20:00:00,STORJ/USD,0.34729,0.35029,0.34729,0.35029,1562.5,547.328125
1723662000000,2024-08-14 19:00:00,STORJ/USD,0.34851,0.34851,0.34691,0.34729,1761.7,611.820793
1723658400000,2024-08-14 18:00:00,STORJ/USD,0.34865,0.34865,0.34851,0.34851,843.744646,294.05344657745997
1723654800000,2024-08-14 17:00:00,STORJ/USD,0.34865,0.34865,0.34865,0.34865,0.0,0.0
1723651200000,2024-08-14 16:00:00,STORJ/USD,0.35032,0.35032,0.34865,0.34865,1142.604358,398.3690094167
1723647600000,2024-08-14 15:00:00,STORJ/USD,0.34863,0.35174,0.34858,0.35032,1245.85023,436.4462525736
1723644000000,2024-08-14 14:00:00,STORJ/USD,0.34857,0.34863,0.34423,0.34863,2862.562684,997.97522852292
1723640400000,2024-08-14 13:00:00,STORJ/USD,0.35364,0.35644,0.34857,0.34857,6825.155779,2379.04454988603
1723636800000,2024-08-14 12:00:00,STORJ/USD,0.3534,0.35364,0.35292,0.35364,36.65665,12.963257706
1723633200000,2024-08-14 11:00:00,STORJ/USD,0.35415,0.35415,0.3534,0.3534,0.209,0.0738606
1723629600000,2024-08-14 10:00:00,STORJ/USD,0.35415,0.35415,0.35415,0.35415,0.0,0.0
1723626000000,2024-08-14 09:00:00,STORJ/USD,0.35415,0.35415,0.35415,0.35415,0.0,0.0
1723622400000,2024-08-14 08:00:00,STORJ/USD,0.35408,0.35415,0.3528,0.35415,2157.006471,763.9038417046501
1723618800000,2024-08-14 07:00:00,STORJ/USD,0.35482,0.35482,0.35408,0.35408,704.0,249.27232
1723615200000,2024-08-14 06:00:00,STORJ/USD,0.359,0.359,0.35482,0.35482,704.0,249.79328
1723611600000,2024-08-14 05:00:00,STORJ/USD,0.35712,0.36008,0.35712,0.359,6734.892251,2417.826318109
1723608000000,2024-08-14 04:00:00,STORJ/USD,0.35559,0.35712,0.35559,0.35712,1410.0,503.5392
1723604400000,2024-08-14 03:00:00,STORJ/USD,0.35559,0.35559,0.35559,0.35559,0.0,0.0
1723600800000,2024-08-14 02:00:00,STORJ/USD,0.36009,0.36009,0.35517,0.35559,4349.8,1546.745382
1723597200000,2024-08-14 01:00:00,STORJ/USD,0.36009,0.36009,0.36009,0.36009,0.0,0.0
1723593600000,2024-08-14 00:00:00,STORJ/USD,0.36009,0.36009,0.36009,0.36009,0.0,0.0
1723590000000,2024-08-13 23:00:00,STORJ/USD,0.36009,0.36009,0.36009,0.36009,0.0,0.0
1723586400000,2024-08-13 22:00:00,STORJ/USD,0.35821,0.36009,0.35821,0.36009,458.951434,165.26382186906002
1723582800000,2024-08-13 21:00:00,STORJ/USD,0.35821,0.35821,0.35821,0.35821,0.0,0.0
1723579200000,2024-08-13 20:00:00,STORJ/USD,0.36117,0.36117,0.35821,0.35821,478.69011,171.4715843031
1723575600000,2024-08-13 19:00:00,STORJ/USD,0.36117,0.36117,0.36117,0.36117,0.0,0.0
1723572000000,2024-08-13 18:00:00,STORJ/USD,0.36117,0.36117,0.36117,0.36117,0.0,0.0
1723568400000,2024-08-13 17:00:00,STORJ/USD,0.35367,0.36303,0.35367,0.36117,1020.299389,368.50153032513
1723564800000,2024-08-13 16:00:00,STORJ/USD,0.35367,0.35367,0.35367,0.35367,0.0,0.0
1723561200000,2024-08-13 15:00:00,STORJ/USD,0.3578,0.3578,0.35367,0.35367,95.527,33.785034089999996
1723557600000,2024-08-13 14:00:00,STORJ/USD,0.35348,0.3578,0.35348,0.3578,2.026147,0.7249553966
1723554000000,2024-08-13 13:00:00,STORJ/USD,0.35348,0.35348,0.35348,0.35348,0.0,0.0
1723550400000,2024-08-13 12:00:00,STORJ/USD,0.35592,0.35592,0.35348,0.35348,1514.158645,535.2247978346
1723546800000,2024-08-13 11:00:00,STORJ/USD,0.34702,0.35592,0.34702,0.35592,329.61029,117.31489441680002
1723543200000,2024-08-13 10:00:00,STORJ/USD,0.34702,0.34702,0.34702,0.34702,0.0,0.0
1723539600000,2024-08-13 09:00:00,STORJ/USD,0.34702,0.34702,0.34702,0.34702,0.0,0.0
1723536000000,2024-08-13 08:00:00,STORJ/USD,0.34985,0.34985,0.34702,0.34702,38.454376,13.344437559520001
1723532400000,2024-08-13 07:00:00,STORJ/USD,0.34985,0.34985,0.34985,0.34985,0.0,0.0
1723528800000,2024-08-13 06:00:00,STORJ/USD,0.35219,0.35219,0.34985,0.34985,87.829819,30.72726217715
1723525200000,2024-08-13 05:00:00,STORJ/USD,0.35228,0.35228,0.35219,0.35219,274.008586,96.50308390334
1723521600000,2024-08-13 04:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723518000000,2024-08-13 03:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723514400000,2024-08-13 02:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723510800000,2024-08-13 01:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723507200000,2024-08-13 00:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723503600000,2024-08-12 23:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723500000000,2024-08-12 22:00:00,STORJ/USD,0.35228,0.35228,0.35228,0.35228,0.0,0.0
1723496400000,2024-08-12 21:00:00,STORJ/USD,0.35413,0.35413,0.35228,0.35228,28.238217,9.94775908476
1723492800000,2024-08-12 20:00:00,STORJ/USD,0.35205,0.35413,0.35205,0.35413,25.315388,8.964938352439999
1723489200000,2024-08-12 19:00:00,STORJ/USD,0.35205,0.35205,0.35205,0.35205,0.0,0.0
1723485600000,2024-08-12 18:00:00,STORJ/USD,0.36288,0.36288,0.35205,0.35205,256.616906,90.34198175729999
1723482000000,2024-08-12 17:00:00,STORJ/USD,0.36337,0.36337,0.36288,0.36288,583.313413,211.67277130943998
1723478400000,2024-08-12 16:00:00,STORJ/USD,0.36337,0.36337,0.36337,0.36337,0.0,0.0
1723474800000,2024-08-12 15:00:00,STORJ/USD,0.36303,0.36634,0.36303,0.36337,511.190838,185.75141480406
1723471200000,2024-08-12 14:00:00,STORJ/USD,0.3528,0.36303,0.35139,0.36303,43.08895,15.6425815185
1723467600000,2024-08-12 13:00:00,STORJ/USD,0.36545,0.36545,0.3528,0.3528,41.006471,14.4670829688
1723464000000,2024-08-12 12:00:00,STORJ/USD,0.36545,0.36545,0.36545,0.36545,0.0,0.0
1723460400000,2024-08-12 11:00:00,STORJ/USD,0.35554,0.36545,0.35554,0.36545,669.937288,244.82858189959998
1723456800000,2024-08-12 10:00:00,STORJ/USD,0.35554,0.35554,0.35554,0.35554,0.0,0.0
1723453200000,2024-08-12 09:00:00,STORJ/USD,0.35554,0.35554,0.35554,0.35554,0.0,0.0
1723449600000,2024-08-12 08:00:00,STORJ/USD,0.3551,0.35562,0.3551,0.35554,2482.5,882.62805
1723446000000,2024-08-12 07:00:00,STORJ/USD,0.3528,0.35515,0.3528,0.3551,4296.1,1525.5451100000002
1723442400000,2024-08-12 06:00:00,STORJ/USD,0.3552,0.3552,0.3528,0.3528,56.020635,19.764080028
1723438800000,2024-08-12 05:00:00,STORJ/USD,0.3552,0.3552,0.3552,0.3552,0.0,0.0
1723435200000,2024-08-12 04:00:00,STORJ/USD,0.35995,0.35995,0.3552,0.3552,446.1,158.45472
1723431600000,2024-08-12 03:00:00,STORJ/USD,0.35995,0.35995,0.35995,0.35995,0.0,0.0
1723428000000,2024-08-12 02:00:00,STORJ/USD,0.36003,0.36226,0.35847,0.35995,38947.935523,14019.30939150385
1723424400000,2024-08-12 01:00:00,STORJ/USD,0.3603,0.36453,0.36003,0.36003,7439.006471,2678.26549975413
1723420800000,2024-08-12 00:00:00,STORJ/USD,0.34571,0.36043,0.34571,0.3603,5720.189412,2060.9842451435998
1723417200000,2024-08-11 23:00:00,STORJ/USD,0.34681,0.34681,0.34517,0.34571,596.914925,206.35945872175003
1723413600000,2024-08-11 22:00:00,STORJ/USD,0.34943,0.34943,0.34398,0.34681,6310.821252,2188.65591840612
1723410000000,2024-08-11 21:00:00,STORJ/USD,0.3472,0.34943,0.34711,0.34943,2009.864392,702.30691449656
1723406400000,2024-08-11 20:00:00,STORJ/USD,0.35062,0.35062,0.3472,0.3472,3699.2,1284.36224
1723402800000,2024-08-11 19:00:00,STORJ/USD,0.35616,0.35616,0.3497,0.35062,6711.876679,2353.31820119098
1723399200000,2024-08-11 18:00:00,STORJ/USD,0.3568,0.35843,0.35616,0.35616,5666.734514,2018.2641645062397
1723395600000,2024-08-11 17:00:00,STORJ/USD,0.35968,0.36023,0.3568,0.3568,876.5,312.7352
1723392000000,2024-08-11 16:00:00,STORJ/USD,0.35968,0.35968,0.35968,0.35968,0.0,0.0
1723388400000,2024-08-11 15:00:00,STORJ/USD,0.35968,0.35968,0.35968,0.35968,0.0,0.0
1723384800000,2024-08-11 14:00:00,STORJ/USD,0.36249,0.36448,0.35968,0.35968,10144.842501,3648.89695075968
1723381200000,2024-08-11 13:00:00,STORJ/USD,0.36997,0.36997,0.36158,0.36249,22652.13595,8211.1727605155
1723377600000,2024-08-11 12:00:00,STORJ/USD,0.36986,0.37099,0.36986,0.36997,859.49135,317.9860147595
1723374000000,2024-08-11 11:00:00,STORJ/USD,0.37661,0.37661,0.36986,0.36986,2810.562526,1039.51465586636
1723370400000,2024-08-11 10:00:00,STORJ/USD,0.37661,0.37661,0.37661,0.37661,0.0,0.0
1723366800000,2024-08-11 09:00:00,STORJ/USD,0.37877,0.37877,0.37661,0.37661,1330.0,500.8913
1723363200000,2024-08-11 08:00:00,STORJ/USD,0.37877,0.37877,0.37877,0.37877,0.0,0.0
1723359600000,2024-08-11 07:00:00,STORJ/USD,0.37887,0.38024,0.37877,0.37877,6139.4,2325.420538
1723356000000,2024-08-11 06:00:00,STORJ/USD,0.37887,0.37887,0.37887,0.37887,0.0,0.0
1723352400000,2024-08-11 05:00:00,STORJ/USD,0.37887,0.37887,0.37887,0.37887,0.0,0.0
1723348800000,2024-08-11 04:00:00,STORJ/USD,0.37904,0.37904,0.37877,0.37887,3930.4,1489.110648
1723345200000,2024-08-11 03:00:00,STORJ/USD,0.37508,0.37976,0.37508,0.37904,4536.7,1719.5907679999998
1723341600000,2024-08-11 02:00:00,STORJ/USD,0.37767,0.37767,0.37508,0.37508,1480.676604,555.37218062832
1723338000000,2024-08-11 01:00:00,STORJ/USD,0.37767,0.37767,0.37767,0.37767,0.0,0.0
1723334400000,2024-08-11 00:00:00,STORJ/USD,0.37989,0.37989,0.37767,0.37767,55.40167,20.9235487089
1723330800000,2024-08-10 23:00:00,STORJ/USD,0.38006,0.38006,0.37989,0.37989,13.155818,4.99776370002
1723327200000,2024-08-10 22:00:00,STORJ/USD,0.38094,0.38094,0.38006,0.38006,699.5,265.85197
1723323600000,2024-08-10 21:00:00,STORJ/USD,0.37773,0.38094,0.37773,0.38094,658.0,250.65852
1723320000000,2024-08-10 20:00:00,STORJ/USD,0.37773,0.37773,0.37773,0.37773,0.0,0.0
1723316400000,2024-08-10 19:00:00,STORJ/USD,0.37669,0.37773,0.37669,0.37773,2650.0,1000.9845
1723312800000,2024-08-10 18:00:00,STORJ/USD,0.37434,0.37669,0.37434,0.37669,1300.0,489.69700000000006
1723309200000,2024-08-10 17:00:00,STORJ/USD,0.37366,0.37434,0.37366,0.37434,126.093009,47.20165698906
1723305600000,2024-08-10 16:00:00,STORJ/USD,0.37803,0.37803,0.37282,0.37366,4176.319152,1560.52341433632
1723302000000,2024-08-10 15:00:00,STORJ/USD,0.37735,0.37803,0.37735,0.37803,2580.0,975.3173999999999
1723298400000,2024-08-10 14:00:00,STORJ/USD,0.37587,0.37735,0.37457,0.37735,1211.935897,457.32401073295006
1723294800000,2024-08-10 13:00:00,STORJ/USD,0.37587,0.37587,0.37587,0.37587,0.0,0.0
1723291200000,2024-08-10 12:00:00,STORJ/USD,0.37881,0.37881,0.37587,0.37587,1330.0,499.90709999999996
1723287600000,2024-08-10 11:00:00,STORJ/USD,0.38,0.38,0.37881,0.37881,1200.524658,454.77074569698
1723284000000,2024-08-10 10:00:00,STORJ/USD,0.38,0.38,0.38,0.38,0.0,0.0
1723280400000,2024-08-10 09:00:00,STORJ/USD,0.38,0.38,0.38,0.38,0.0,0.0
1723276800000,2024-08-10 08:00:00,STORJ/USD,0.38,0.38,0.38,0.38,0.0,0.0
1723273200000,2024-08-10 07:00:00,STORJ/USD,0.37719,0.38,0.37719,0.38,10.52,3.9976
1723269600000,2024-08-10 06:00:00,STORJ/USD,0.3786,0.3786,0.37719,0.37719,1012.752193,381.99999967767
1723266000000,2024-08-10 05:00:00,STORJ/USD,0.3786,0.3786,0.3786,0.3786,0.0,0.0
1723262400000,2024-08-10 04:00:00,STORJ/USD,0.3786,0.3786,0.3786,0.3786,0.0,0.0
1723258800000,2024-08-10 03:00:00,STORJ/USD,0.37926,0.38021,0.3786,0.3786,2681.398323,1015.1774050877999
1723255200000,2024-08-10 02:00:00,STORJ/USD,0.38132,0.38132,0.37926,0.37926,921.0,349.29846
1723251600000,2024-08-10 01:00:00,STORJ/USD,0.38839,0.38839,0.38123,0.38132,6669.009236,2543.0266018715197
1723248000000,2024-08-10 00:00:00,STORJ/USD,0.38551,0.38839,0.38551,0.38839,286.348459,111.21487799101
1723244400000,2024-08-09 23:00:00,STORJ/USD,0.38444,0.38551,0.38444,0.38551,490.729263,189.18103817913
1723240800000,2024-08-09 22:00:00,STORJ/USD,0.3801,0.38444,0.3801,0.38444,128.942124,49.570510150560004
1723237200000,2024-08-09 21:00:00,STORJ/USD,0.38191,0.38191,0.3801,0.3801,1308.581296,497.3917506096
1723233600000,2024-08-09 20:00:00,STORJ/USD,0.38191,0.38191,0.38191,0.38191,0.0,0.0
1723230000000,2024-08-09 19:00:00,STORJ/USD,0.38182,0.38191,0.37981,0.38191,668.929107,255.47071525437005
1723226400000,2024-08-09 18:00:00,STORJ/USD,0.38395,0.38395,0.38182,0.38182,262.16443,100.0996226626
1723222800000,2024-08-09 17:00:00,STORJ/USD,0.39146,0.39146,0.38395,0.38395,562.838474,216.10183209230001
1723219200000,2024-08-09 16:00:00,STORJ/USD,0.38605,0.39204,0.38605,0.39146,1893.790316,741.34315710136
1723215600000,2024-08-09 15:00:00,STORJ/USD,0.3861,0.38814,0.38377,0.38605,70434.708604,27191.3192565742
1723212000000,2024-08-09 14:00:00,STORJ/USD,0.37782,0.38843,0.37782,0.3861,32937.191318,12717.0495678798
1723208400000,2024-08-09 13:00:00,STORJ/USD,0.38435,0.38435,0.37782,0.37782,122.499031,46.28258389242
1723204800000,2024-08-09 12:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723201200000,2024-08-09 11:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723197600000,2024-08-09 10:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723194000000,2024-08-09 09:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723190400000,2024-08-09 08:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723186800000,2024-08-09 07:00:00,STORJ/USD,0.38435,0.38435,0.38435,0.38435,0.0,0.0
1723183200000,2024-08-09 06:00:00,STORJ/USD,0.37975,0.38435,0.37975,0.38435,1078.714029,414.60373704615
