https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1753750800000,2025-07-29 01:00:00,BTCG/USD,118000.93,118273.27,117781.79,117781.79,5.36965702,632447.8155016658
1753747200000,2025-07-29 00:00:00,BTCG/USD,118067.41,118464.42,117536.95,118000.93,20.98566951,2476328.518852644
1753743600000,2025-07-28 23:00:00,BTCG/USD,117867.67,118209.87,117796.8,118067.41,34.37159028,4058164.641940775
1753740000000,2025-07-28 22:00:00,BTCG/USD,118116.68,118290.28,117767.01,117867.67,21.35657415,2517249.6342427307
1753736400000,2025-07-28 21:00:00,BTCG/USD,118042.55,118362.52,117944.54,118116.68,21.52672846,2542665.6969567128
1753732800000,2025-07-28 20:00:00,BTCG/USD,118086.5,118159.55,117500.0,118042.55,28.96930597,3419610.7484290237
1753729200000,2025-07-28 19:00:00,BTCG/USD,117776.13,118250.42,117541.49,118086.5,60.82557158,7182678.85838167
1753725600000,2025-07-28 18:00:00,BTCG/USD,117674.14,117864.59,117400.0,117776.13,36.42451211,4289938.073453935
1753722000000,2025-07-28 17:00:00,BTCG/USD,118020.03,118121.0,117639.43,117674.14,37.99991858,4471607.738971521
1753718400000,2025-07-28 16:00:00,BTCG/USD,118160.02,118404.34,118000.0,118020.03,23.98036175,2830163.0131458524
1753714800000,2025-07-28 15:00:00,BTCG/USD,117969.18,118515.81,117889.0,118160.02,64.73988647,7649666.2800929295
1753711200000,2025-07-28 14:00:00,BTCG/USD,118429.0,118697.83,117893.76,117969.18,56.844187,6705862.128156659
1753707600000,2025-07-28 13:00:00,BTCG/USD,118852.26,119124.22,118237.87,118429.0,69.54629431,8236298.088838989
1753704000000,2025-07-28 12:00:00,BTCG/USD,118823.06,119121.71,118777.52,118852.26,37.05949736,4404605.015700034
1753700400000,2025-07-28 11:00:00,BTCG/USD,118782.24,118879.94,118488.89,118823.06,22.98821583,2731530.14886104
1753696800000,2025-07-28 10:00:00,BTCG/USD,118940.91,118994.06,118631.13,118782.24,20.90288864,2482891.935129754
1753693200000,2025-07-28 09:00:00,BTCG/USD,119071.7,119077.33,118717.45,118940.91,8.11518689,965227.7135166699
1753689600000,2025-07-28 08:00:00,BTCG/USD,118893.74,119119.05,118763.61,119071.7,9.05568166,1078275.4099150219
1753686000000,2025-07-28 07:00:00,BTCG/USD,119488.64,119491.24,118772.89,118893.74,39.2826025,4670455.528158351
1753682400000,2025-07-28 06:00:00,BTCG/USD,119541.75,119634.89,119449.38,119488.64,9.11070296,1088625.5061343743
1753678800000,2025-07-28 05:00:00,BTCG/USD,119219.99,119715.19,119160.46,119541.75,23.76656925,2841097.2796411873
1753675200000,2025-07-28 04:00:00,BTCG/USD,119302.9,119429.33,119138.28,119219.99,16.01060623,1908784.3146345378
1753671600000,2025-07-28 03:00:00,BTCG/USD,119439.8,119549.69,119244.28,119302.9,19.11323439,2280264.2911067307
1753668000000,2025-07-28 02:00:00,BTCG/USD,119049.27,119855.4,118779.0,119439.8,29.00456473,3464299.410438254
1753664400000,2025-07-28 01:00:00,BTCG/USD,119256.26,119514.3,118950.0,119049.27,46.50068985,5535873.181138909
1753660800000,2025-07-28 00:00:00,BTCG/USD,119458.3,119733.0,119148.46,119256.26,33.62675322,4010200.824960157
1753657200000,2025-07-27 23:00:00,BTCG/USD,119526.02,119602.97,119156.17,119458.3,55.17154569,6590699.056499727
1753653600000,2025-07-27 22:00:00,BTCG/USD,119322.56,119814.9,118997.4,119526.02,155.51561944,18588163.03949783
1753650000000,2025-07-27 21:00:00,BTCG/USD,118798.92,119322.56,118746.94,119322.56,11.68047793,1393744.528631101
1753646400000,2025-07-27 20:00:00,BTCG/USD,119007.13,119219.6,118746.38,118798.92,29.24390376,3474144.183271939
1753642800000,2025-07-27 19:00:00,BTCG/USD,119068.64,119125.49,118914.33,119007.13,10.58230269,1259369.4719281797
1753639200000,2025-07-27 18:00:00,BTCG/USD,119249.05,119434.46,118981.35,119068.64,15.37879592,1831132.3150319487
1753635600000,2025-07-27 17:00:00,BTCG/USD,119068.25,119363.35,118881.4,119249.05,9.43301582,1124878.175169971
1753632000000,2025-07-27 16:00:00,BTCG/USD,118616.23,119584.24,118616.23,119068.25,75.18667478,8952345.789373735
1753628400000,2025-07-27 15:00:00,BTCG/USD,118463.6,118647.59,118287.53,118616.23,16.83647498,1997079.1886169252
1753624800000,2025-07-27 14:00:00,BTCG/USD,118287.41,118556.6,118201.87,118463.6,26.60539559,3151770.9410155243
1753621200000,2025-07-27 13:00:00,BTCG/USD,118190.72,118316.41,118155.91,118287.41,8.55461515,1011903.2696402615
1753617600000,2025-07-27 12:00:00,BTCG/USD,118155.32,118233.72,117966.94,118190.72,4.80513121,567921.9174043712
1753614000000,2025-07-27 11:00:00,BTCG/USD,118244.53,118357.92,118115.59,118155.32,8.20289251,969215.3894446533
1753610400000,2025-07-27 10:00:00,BTCG/USD,117994.86,118366.49,117988.84,118244.53,3.56401899,421425.7503836247
1753606800000,2025-07-27 09:00:00,BTCG/USD,118006.25,118070.64,117883.14,117994.86,9.70687192,1145360.993238331
1753603200000,2025-07-27 08:00:00,BTCG/USD,118168.54,118238.55,118000.0,118006.25,5.83406171,688455.7446656876
1753599600000,2025-07-27 07:00:00,BTCG/USD,118363.11,118363.11,118139.42,118168.54,10.86106927,1283436.6984747658
1753596000000,2025-07-27 06:00:00,BTCG/USD,118345.18,118507.68,118244.71,118363.11,4.68766095,554846.1286675545
1753592400000,2025-07-27 05:00:00,BTCG/USD,118274.48,118361.95,118218.47,118345.18,4.7260025,559299.6165429499
1753588800000,2025-07-27 04:00:00,BTCG/USD,118225.52,118324.91,118184.98,118274.48,1.95607189,231353.3856323672
1753585200000,2025-07-27 03:00:00,BTCG/USD,118362.68,118395.12,118139.53,118225.52,51.73362092,6116234.234749879
1753581600000,2025-07-27 02:00:00,BTCG/USD,118153.55,118419.99,118063.58,118362.68,11.85391007,1403060.5643641874
1753578000000,2025-07-27 01:00:00,BTCG/USD,118022.16,118276.09,117956.55,118153.55,12.70860131,1501566.3603111506
1753574400000,2025-07-27 00:00:00,BTCG/USD,117982.6,118022.16,117856.26,118022.16,10.34715019,1221193.0152682106
1753570800000,2025-07-26 23:00:00,BTCG/USD,118061.55,118111.93,117920.33,117982.6,4.168758,491840.90761080006
1753567200000,2025-07-26 22:00:00,BTCG/USD,118106.37,118319.74,118006.06,118061.55,23.12897829,2730643.0268337494
1753563600000,2025-07-26 21:00:00,BTCG/USD,118006.49,118168.0,117939.88,118106.37,31.44926376,3714358.381866151
1753560000000,2025-07-26 20:00:00,BTCG/USD,118262.44,118262.44,117922.03,118006.49,9.95411358,1174650.0046371343
1753556400000,2025-07-26 19:00:00,BTCG/USD,118141.3,118334.43,118068.83,118262.44,7.39909397,875034.9066814869
1753552800000,2025-07-26 18:00:00,BTCG/USD,118076.75,118182.67,117973.08,118141.3,17.95502119,2121229.544914147
1753549200000,2025-07-26 17:00:00,BTCG/USD,118125.37,118147.28,118009.74,118076.75,20.50471507,2421130.1151416223
1753545600000,2025-07-26 16:00:00,BTCG/USD,118173.64,118280.74,118044.66,118125.37,16.92893938,1999737.2279700704
1753542000000,2025-07-26 15:00:00,BTCG/USD,118123.22,118221.07,117893.51,118173.64,15.33949773,1812724.2825258372
1753538400000,2025-07-26 14:00:00,BTCG/USD,118188.45,118303.14,118007.5,118123.22,17.85006193,2108506.7923710146
1753534800000,2025-07-26 13:00:00,BTCG/USD,117978.96,118299.39,117901.91,118188.45,19.32561559,2284064.5518779354
1753531200000,2025-07-26 12:00:00,BTCG/USD,117834.94,118113.42,117815.97,117978.96,17.33049781,2044634.1079060778
1753527600000,2025-07-26 11:00:00,BTCG/USD,118011.79,118125.91,117821.78,117834.94,15.83523707,1865944.2100292258
1753524000000,2025-07-26 10:00:00,BTCG/USD,117635.77,118261.3,117582.79,118011.79,20.53804796,2423731.8028654484
1753520400000,2025-07-26 09:00:00,BTCG/USD,117610.78,117668.92,117492.4,117635.77,24.56465269,2889681.8339707213
1753516800000,2025-07-26 08:00:00,BTCG/USD,117382.26,117681.91,117377.29,117610.78,23.06488362,2712678.9531574235
1753513200000,2025-07-26 07:00:00,BTCG/USD,117402.12,117474.5,117300.0,117382.26,24.80748843,2911959.0568372514
1753509600000,2025-07-26 06:00:00,BTCG/USD,117509.17,117561.8,117376.11,117402.12,24.58935861,2886842.8302542535
1753506000000,2025-07-26 05:00:00,BTCG/USD,117561.85,117643.19,117458.01,117509.17,19.32207897,2270521.4624391547
1753502400000,2025-07-26 04:00:00,BTCG/USD,117537.33,117620.51,117451.41,117561.85,26.06785148,3064584.845514038
1753498800000,2025-07-26 03:00:00,BTCG/USD,117507.76,117686.03,117507.36,117537.33,20.50011209,2409528.4397593196
1753495200000,2025-07-26 02:00:00,BTCG/USD,117196.1,117812.64,117196.1,117507.76,18.09425226,2126215.051947538
1753491600000,2025-07-26 01:00:00,BTCG/USD,117563.2,117619.07,117101.21,117196.1,30.15428457,3533964.5498941774
1753488000000,2025-07-26 00:00:00,BTCG/USD,117647.65,117655.86,117343.29,117563.2,19.94744984,2345086.035029888
1753484400000,2025-07-25 23:00:00,BTCG/USD,117310.5,117709.37,117202.23,117647.65,16.68404126,1962838.246742039
1753480800000,2025-07-25 22:00:00,BTCG/USD,117247.45,117393.81,117132.06,117310.5,22.02832488,2584153.80583524
1753477200000,2025-07-25 21:00:00,BTCG/USD,117084.07,117413.21,116988.0,117247.45,8.79257654,1030907.178244823
1753473600000,2025-07-25 20:00:00,BTCG/USD,116739.0,117346.65,116601.49,117084.07,25.21521683,2952300.2123888982
1753470000000,2025-07-25 19:00:00,BTCG/USD,116544.62,117057.53,116447.76,116739.0,102.76698709,11996915.30589951
1753466400000,2025-07-25 18:00:00,BTCG/USD,116095.36,116660.34,116076.1,116544.62,33.08672221,3856079.4670100096
1753462800000,2025-07-25 17:00:00,BTCG/USD,116232.89,116419.08,115898.95,116095.36,55.0510108,6391166.917189888
1753459200000,2025-07-25 16:00:00,BTCG/USD,115744.45,116247.05,115464.01,116232.89,41.98054249,4879519.777380496
1753455600000,2025-07-25 15:00:00,BTCG/USD,114949.01,115884.68,114907.04,115744.45,52.46221581,6072210.314709754
1753452000000,2025-07-25 14:00:00,BTCG/USD,116269.49,116351.57,114911.24,114949.01,172.94131176,19879432.574913356
1753448400000,2025-07-25 13:00:00,BTCG/USD,116162.87,116688.14,115557.42,116269.49,165.01621624,19186351.30395452
1753444800000,2025-07-25 12:00:00,BTCG/USD,116574.25,116703.09,115981.97,116162.87,51.09489001,5935329.065895928
1753441200000,2025-07-25 11:00:00,BTCG/USD,116328.71,116854.0,116328.71,116574.25,48.43326207,5646071.200863698
1753437600000,2025-07-25 10:00:00,BTCG/USD,116044.76,116533.98,116010.19,116328.71,24.06161237,2799056.327522143
1753434000000,2025-07-25 09:00:00,BTCG/USD,115224.08,116044.76,115026.74,116044.76,32.39029531,3758724.045578075
1753430400000,2025-07-25 08:00:00,BTCG/USD,115336.42,116011.66,115060.15,115224.08,46.28172194,5332768.831352315
1753426800000,2025-07-25 07:00:00,BTCG/USD,115340.0,116007.2,114747.11,115336.42,67.5512308,7791117.127065736
1753423200000,2025-07-25 06:00:00,BTCG/USD,115595.11,115595.11,115244.78,115340.0,21.85766269,2521062.8146646
1753419600000,2025-07-25 05:00:00,BTCG/USD,116115.65,116120.89,115298.0,115595.11,39.52309036,4568675.977704139
1753416000000,2025-07-25 04:00:00,BTCG/USD,115456.59,116179.75,115144.07,116115.65,59.33875294,6890157.867817511
1753412400000,2025-07-25 03:00:00,BTCG/USD,116406.02,116476.36,115359.05,115456.59,87.18648585,10066254.35032425
1753408800000,2025-07-25 02:00:00,BTCG/USD,117412.09,117422.57,116406.02,116406.02,50.88421416,5923228.851193244
1753405200000,2025-07-25 01:00:00,BTCG/USD,117729.76,117863.38,117250.0,117412.09,65.14608927,7648938.4965172745
1753401600000,2025-07-25 00:00:00,BTCG/USD,118399.55,118521.29,117698.32,117729.76,28.62952054,3370546.5820892705
1753398000000,2025-07-24 23:00:00,BTCG/USD,118350.0,118546.56,118244.93,118399.55,26.23182985,3105836.8499165676
1753394400000,2025-07-24 22:00:00,BTCG/USD,118600.42,118714.89,118242.09,118350.0,29.69967173,3514956.1492454996
1753390800000,2025-07-24 21:00:00,BTCG/USD,118778.35,118876.39,118559.73,118600.42,10.82630367,1284004.1623095414
1753387200000,2025-07-24 20:00:00,BTCG/USD,119030.01,119087.32,118766.45,118778.35,20.44073014,2427916.198824469
1753383600000,2025-07-24 19:00:00,BTCG/USD,119132.73,119441.34,118953.03,119030.01,33.07761699,3937229.08109587
1753380000000,2025-07-24 18:00:00,BTCG/USD,119215.03,119523.68,119036.99,119132.73,40.69178689,4847723.66078391
1753376400000,2025-07-24 17:00:00,BTCG/USD,118606.0,119427.12,118543.83,119215.03,49.21354996,5866994.8348878985
1753372800000,2025-07-24 16:00:00,BTCG/USD,119195.35,119296.18,118419.01,118606.0,39.46812482,4681156.41240092
1753369200000,2025-07-24 15:00:00,BTCG/USD,119144.88,119568.97,118667.29,119195.35,92.47058043,11022063.199057002
1753365600000,2025-07-24 14:00:00,BTCG/USD,118272.9,119212.91,117854.05,119144.88,75.67146573,9015867.703824962
1753362000000,2025-07-24 13:00:00,BTCG/USD,118566.47,118811.41,118249.6,118272.9,26.19488915,3098145.504949035
1753358400000,2025-07-24 12:00:00,BTCG/USD,118658.22,118784.96,118354.92,118566.47,11.88335274,1408967.1861466276
1753354800000,2025-07-24 11:00:00,BTCG/USD,118433.6,118792.65,118370.61,118658.22,10.91974549,1295717.5626964278
1753351200000,2025-07-24 10:00:00,BTCG/USD,118543.64,118688.03,118008.01,118433.6,9.91113547,1173811.453799792
1753347600000,2025-07-24 09:00:00,BTCG/USD,118824.8,118884.45,118326.99,118543.64,13.87015456,1644218.6089049983
1753344000000,2025-07-24 08:00:00,BTCG/USD,118480.21,118875.28,118295.04,118824.8,16.99702947,2019668.6273668562
1753340400000,2025-07-24 07:00:00,BTCG/USD,117525.06,118538.58,117166.0,118480.21,30.1378751,3570741.770801771
1753336800000,2025-07-24 06:00:00,BTCG/USD,117665.73,117932.71,117450.3,117525.06,28.88771956,3395030.9745521736
1753333200000,2025-07-24 05:00:00,BTCG/USD,118029.17,118029.17,117545.75,117665.73,38.24678585,4500335.977193921
1753329600000,2025-07-24 04:00:00,BTCG/USD,118596.85,118650.64,117880.08,118029.17,22.08091877,2606192.515260521
1753326000000,2025-07-24 03:00:00,BTCG/USD,119009.62,119352.98,118527.48,118596.85,13.98675476,1658785.0562585061
1753322400000,2025-07-24 02:00:00,BTCG/USD,119148.04,119148.04,118874.38,119009.62,8.69002237,1034196.2600451993
1753318800000,2025-07-24 01:00:00,BTCG/USD,119106.3,119168.09,118851.67,119148.04,11.85877729,1412950.0709000116
1753315200000,2025-07-24 00:00:00,BTCG/USD,118792.87,119183.81,118637.32,119106.3,34.99435007,4168047.5577424415
1753311600000,2025-07-23 23:00:00,BTCG/USD,118644.19,118850.0,118511.21,118792.87,57.06639046,6779080.30328402
1753308000000,2025-07-23 22:00:00,BTCG/USD,118198.22,118697.48,117992.73,118644.19,33.28972439,3949632.3855747944
1753304400000,2025-07-23 21:00:00,BTCG/USD,117956.3,118249.17,117406.69,118198.22,23.03713502,2722948.3532636645
1753300800000,2025-07-23 20:00:00,BTCG/USD,118454.94,118572.0,117627.76,117956.3,42.42593396,5004406.193965948
1753297200000,2025-07-23 19:00:00,BTCG/USD,118441.4,118559.52,118264.32,118454.94,60.69517525,7189643.342528235
1753293600000,2025-07-23 18:00:00,BTCG/USD,118208.83,118451.63,118063.47,118441.4,43.43761422,5144811.840876708
1753290000000,2025-07-23 17:00:00,BTCG/USD,117772.52,118221.39,117381.34,118208.83,50.21893426,5936321.462721515
1753286400000,2025-07-23 16:00:00,BTCG/USD,118649.1,118649.1,117600.0,117772.52,35.50352666,4181339.803635383
1753282800000,2025-07-23 15:00:00,BTCG/USD,118264.24,118800.0,117868.29,118649.1,33.01554874,3917265.1440071343
1753279200000,2025-07-23 14:00:00,BTCG/USD,117438.0,118291.76,117342.56,118264.24,63.10798441,7463417.814180499
1753275600000,2025-07-23 13:00:00,BTCG/USD,118050.03,118324.56,117361.24,117438.0,90.28777626,10603215.86842188
1753272000000,2025-07-23 12:00:00,BTCG/USD,118610.2,118729.65,117880.16,118050.03,32.99753314,3895359.7771029943
1753268400000,2025-07-23 11:00:00,BTCG/USD,118398.31,118707.15,118210.14,118610.2,7.95405251,943431.759021602
1753264800000,2025-07-23 10:00:00,BTCG/USD,118125.25,118460.14,117865.99,118398.31,21.35212695,2528055.7457854543
1753261200000,2025-07-23 09:00:00,BTCG/USD,118426.96,118508.97,117971.65,118125.25,17.90288197,2114782.4084267425
1753257600000,2025-07-23 08:00:00,BTCG/USD,118406.66,118618.9,118265.23,118426.96,14.72209923,1743493.4566272409
1753254000000,2025-07-23 07:00:00,BTCG/USD,118456.84,118661.44,118354.57,118406.66,13.60985303,1611497.2403731798
1753250400000,2025-07-23 06:00:00,BTCG/USD,118691.31,118775.41,118417.89,118456.84,21.70924346,2571608.379062266
1753246800000,2025-07-23 05:00:00,BTCG/USD,119045.99,119052.27,118670.47,118691.31,10.5201956,1248655.797220236
1753243200000,2025-07-23 04:00:00,BTCG/USD,118655.5,119045.99,118618.7,119045.99,18.04884467,2148642.5820963737
1753239600000,2025-07-23 03:00:00,BTCG/USD,119145.79,119162.35,118553.01,118655.5,27.95969708,3317571.83687594
1753236000000,2025-07-23 02:00:00,BTCG/USD,119563.91,119594.81,119040.36,119145.79,29.15250292,3473397.990880707
1753232400000,2025-07-23 01:00:00,BTCG/USD,119611.83,119752.66,119457.67,119563.91,9.73877723,1164406.2842377694
1753228800000,2025-07-23 00:00:00,BTCG/USD,120025.35,120194.9,119569.4,119611.83,10.74166815,1284830.5846742145
1753225200000,2025-07-22 23:00:00,BTCG/USD,119873.99,120298.0,119870.98,120025.35,16.40760552,1969328.595199932
1753221600000,2025-07-22 22:00:00,BTCG/USD,119463.1,120084.59,119427.03,119873.99,31.80963933,3813148.3869480267
1753218000000,2025-07-22 21:00:00,BTCG/USD,119787.83,119837.85,119432.26,119463.1,10.63186148,1270115.131171388
1753214400000,2025-07-22 20:00:00,BTCG/USD,119340.56,119944.35,119253.26,119787.83,19.23292529,2303870.385041221
1753210800000,2025-07-22 19:00:00,BTCG/USD,119816.18,119998.14,119148.0,119340.56,53.09382094,6336246.323519327
1753207200000,2025-07-22 18:00:00,BTCG/USD,119281.8,120282.21,119144.0,119816.18,57.99829693,6949134.384658327
1753203600000,2025-07-22 17:00:00,BTCG/USD,118743.5,119298.12,118430.62,119281.8,27.72094619,3306604.359246342
1753200000000,2025-07-22 16:00:00,BTCG/USD,118941.33,119447.87,118649.18,118743.5,31.72863975,3767569.7341541247
1753196400000,2025-07-22 15:00:00,BTCG/USD,119112.92,119268.04,118689.54,118941.33,38.49771882,4578969.878416831
1753192800000,2025-07-22 14:00:00,BTCG/USD,118165.92,119193.54,117585.69,119112.92,68.69411991,8182357.209310236
1753189200000,2025-07-22 13:00:00,BTCG/USD,119348.09,119682.77,118075.21,118165.92,76.66402967,9059075.596862847
1753185600000,2025-07-22 12:00:00,BTCG/USD,119217.21,119503.57,119127.32,119348.09,28.74440617,3430589.974573715
1753182000000,2025-07-22 11:00:00,BTCG/USD,119000.0,119301.68,118841.51,119217.21,27.60872361,3291435.000445328
1753178400000,2025-07-22 10:00:00,BTCG/USD,118455.12,119000.0,118329.2,119000.0,17.82819012,2121554.6242799996
1753174800000,2025-07-22 09:00:00,BTCG/USD,118342.88,118697.7,117925.54,118455.12,12.3167975,1458987.7258782
1753171200000,2025-07-22 08:00:00,BTCG/USD,118021.16,118413.94,117529.62,118342.88,20.72979773,2453223.9651856627
1753167600000,2025-07-22 07:00:00,BTCG/USD,117844.25,118633.79,117819.92,118021.16,24.10134647,2844468.867951305
1753164000000,2025-07-22 06:00:00,BTCG/USD,117371.58,117852.0,117309.2,117844.25,13.0888716,1542448.2570483
1753160400000,2025-07-22 05:00:00,BTCG/USD,116623.61,117413.88,116623.61,117371.58,13.64003958,1600952.9967671365
1753156800000,2025-07-22 04:00:00,BTCG/USD,117266.97,117397.8,116623.61,116623.61,9.10846735,1062262.3439241336
1753153200000,2025-07-22 03:00:00,BTCG/USD,117128.26,117314.24,116750.75,117266.97,15.45000505,1811775.2786981985
1753149600000,2025-07-22 02:00:00,BTCG/USD,117797.45,117867.07,117026.3,117128.26,15.01241629,1758378.1984433555
1753146000000,2025-07-22 01:00:00,BTCG/USD,117195.62,118042.21,116211.22,117797.45,50.79299015,5983284.717545117
1753142400000,2025-07-22 00:00:00,BTCG/USD,117436.34,117582.19,117076.79,117195.62,13.68081638,1603331.7577602556
1753138800000,2025-07-21 23:00:00,BTCG/USD,117420.61,117570.32,117148.07,117436.34,22.92813517,2692596.2773900777
1753135200000,2025-07-21 22:00:00,BTCG/USD,117294.8,117702.14,117180.83,117420.61,23.31887646,2738116.6984478403
1753131600000,2025-07-21 21:00:00,BTCG/USD,117006.88,117450.19,116925.28,117294.8,34.44692124,4040444.7374615525
1753128000000,2025-07-21 20:00:00,BTCG/USD,116790.33,117320.64,116677.12,117006.88,22.20626852,2598286.1959674177
1753124400000,2025-07-21 19:00:00,BTCG/USD,117182.36,117594.01,116672.6,116790.33,60.08231495,7017033.390174434
1753120800000,2025-07-21 18:00:00,BTCG/USD,117905.98,118270.12,117135.09,117182.36,45.57152572,5340178.932670299
1753117200000,2025-07-21 17:00:00,BTCG/USD,117797.36,118183.79,117385.89,117905.98,26.38484526,3110931.0375286546
1753113600000,2025-07-21 16:00:00,BTCG/USD,118371.39,118458.41,117533.36,117797.36,30.70533855,3617007.819096228
1753110000000,2025-07-21 15:00:00,BTCG/USD,118910.1,119197.24,118335.16,118371.39,30.05112242,3557193.1319155637
1753106400000,2025-07-21 14:00:00,BTCG/USD,118897.24,119324.1,118468.57,118910.1,37.13217067,4415390.127586767
1753102800000,2025-07-21 13:00:00,BTCG/USD,118221.15,119152.02,117922.24,118897.24,57.63421191,6852548.725674128
1753099200000,2025-07-21 12:00:00,BTCG/USD,118133.89,118626.51,117805.65,118221.15,25.10771481,2968262.9187102313
1753095600000,2025-07-21 11:00:00,BTCG/USD,118611.82,118833.89,118133.89,118133.89,10.16167987,1200438.7719777944
1753092000000,2025-07-21 10:00:00,BTCG/USD,118742.43,118857.11,118370.06,118611.82,6.45820765,766019.7633044231
1753088400000,2025-07-21 09:00:00,BTCG/USD,119059.28,119141.03,118567.51,118742.43,8.99863453,1068519.7307741079
1753084800000,2025-07-21 08:00:00,BTCG/USD,119364.03,119549.42,118873.42,119059.28,6.84871878,815403.5268692783
1753081200000,2025-07-21 07:00:00,BTCG/USD,119221.0,119701.46,119203.06,119364.03,6.68009247,797362.7579918541
1753077600000,2025-07-21 06:00:00,BTCG/USD,118447.52,119270.82,118333.83,119221.0,7.50325557,894545.63231097
1753074000000,2025-07-21 05:00:00,BTCG/USD,118419.0,118447.52,118224.26,118447.52,0.74946894,88772.73726002879
1753070400000,2025-07-21 04:00:00,BTCG/USD,118470.27,118728.0,118338.65,118419.0,7.45053862,882285.3328417799
1753066800000,2025-07-21 03:00:00,BTCG/USD,118250.58,118662.27,118200.78,118470.27,14.83079736,1757008.5675544874
1753063200000,2025-07-21 02:00:00,BTCG/USD,117368.43,118298.77,117368.43,118250.58,11.47587409,1357028.7671494721
1753059600000,2025-07-21 01:00:00,BTCG/USD,117432.49,117512.82,116859.59,117368.43,18.12678079,2127511.8022764595
1753056000000,2025-07-21 00:00:00,BTCG/USD,117321.73,117432.49,116579.84,117432.49,22.25046403,2612927.394698335
1753052400000,2025-07-20 23:00:00,BTCG/USD,117543.3,117619.44,117007.99,117321.73,11.72303879,1375367.1916999067
1753048800000,2025-07-20 22:00:00,BTCG/USD,118043.79,118123.13,116525.25,117543.3,96.12283385,11298595.096080706
1753045200000,2025-07-20 21:00:00,BTCG/USD,118151.45,118211.15,117885.9,118043.79,8.68149128,1024796.1335431511
1753041600000,2025-07-20 20:00:00,BTCG/USD,118202.89,118324.71,117919.64,118151.45,12.15291771,1435884.8491671795
1753038000000,2025-07-20 19:00:00,BTCG/USD,118402.99,118611.33,118202.89,118202.89,6.35047257,750644.2106397273
1753034400000,2025-07-20 18:00:00,BTCG/USD,118052.53,118494.06,118052.53,118402.99,4.59713627,544314.6798054473
1753030800000,2025-07-20 17:00:00,BTCG/USD,118599.95,118599.95,118005.3,118052.53,7.59694843,896838.9824410279
1753027200000,2025-07-20 16:00:00,BTCG/USD,118715.16,118913.6,118509.19,118599.95,13.01202162,1543225.113530919
1753023600000,2025-07-20 15:00:00,BTCG/USD,118505.53,118821.98,118392.44,118715.16,9.63105969,1143352.7920679005
1753020000000,2025-07-20 14:00:00,BTCG/USD,118452.51,118842.54,118335.66,118505.53,11.78328727,1396384.703073603
1753016400000,2025-07-20 13:00:00,BTCG/USD,118135.24,118456.28,118121.89,118452.51,10.30021932,1220086.832004493
1753012800000,2025-07-20 12:00:00,BTCG/USD,117864.3,118223.02,117789.66,118135.24,8.08899092,955594.8836920209
1753009200000,2025-07-20 11:00:00,BTCG/USD,117958.17,118120.2,117864.3,117864.3,3.77745587,445227.191898441
1753005600000,2025-07-20 10:00:00,BTCG/USD,117986.6,118056.6,117931.16,117958.17,2.3480881,276976.175274777
1753002000000,2025-07-20 09:00:00,BTCG/USD,118221.93,118349.0,117967.5,117986.6,3.76266724,443944.314578984
1752998400000,2025-07-20 08:00:00,BTCG/USD,118106.31,118353.23,118106.31,118221.93,11.22218371,1326708.2170107602
1752994800000,2025-07-20 07:00:00,BTCG/USD,117875.5,118278.64,117875.5,118106.31,1.47145481,173788.0979408511
1752991200000,2025-07-20 06:00:00,BTCG/USD,117916.04,117949.24,117830.56,117875.5,1.42268289,167699.457000195
1752987600000,2025-07-20 05:00:00,BTCG/USD,118034.32,118050.09,117850.64,117916.04,1.3058758,153983.703067832
1752984000000,2025-07-20 04:00:00,BTCG/USD,118028.24,118183.32,117949.13,118034.32,0.96062589,113386.8237005448
1752980400000,2025-07-20 03:00:00,BTCG/USD,118036.05,118234.32,117778.06,118028.24,9.00401162,1062727.6444481488
1752976800000,2025-07-20 02:00:00,BTCG/USD,118004.8,118092.85,117850.0,118036.05,3.25860673,384633.0669126165
1752973200000,2025-07-20 01:00:00,BTCG/USD,118000.83,118196.93,117967.57,118004.8,3.26630215,385439.33195032
1752969600000,2025-07-20 00:00:00,BTCG/USD,117905.36,118068.24,117724.14,118000.83,1.79048589,211278.8211232887
1752966000000,2025-07-19 23:00:00,BTCG/USD,117848.61,118000.86,117795.59,117905.36,2.50003101,294767.0562452136
1752962400000,2025-07-19 22:00:00,BTCG/USD,117760.85,117927.15,117600.0,117848.61,2.1235161,250253.42069762098
1752958800000,2025-07-19 21:00:00,BTCG/USD,117791.86,117907.72,117342.56,117760.85,6.5358844,769671.30244574
1752955200000,2025-07-19 20:00:00,BTCG/USD,118079.96,118216.32,117768.02,117791.86,2.97920403,350925.9840131958
1752951600000,2025-07-19 19:00:00,BTCG/USD,117902.11,118202.2,117656.43,118079.96,2.67959604,316406.5932193584
1752948000000,2025-07-19 18:00:00,BTCG/USD,117862.27,118084.03,117806.88,117902.11,3.92155327,462359.4050103997
1752944400000,2025-07-19 17:00:00,BTCG/USD,118023.08,118038.78,117794.89,117862.27,2.35317198,277350.1912631946
1752940800000,2025-07-19 16:00:00,BTCG/USD,118118.7,118207.35,117911.66,118023.08,21.27314888,2510722.5521161505
1752937200000,2025-07-19 15:00:00,BTCG/USD,117696.09,118301.4,117696.09,118118.7,2.9515063,348628.08719781
